,time,geo,contribution_x1_TV,contribution_x2_OOH,contribution_x3_Radio,contribution_x4_Podcast,contribution_x5_Video,contribution_x6_Social-Paid,contribution_x7_Social-Organic,contribution_x8_Display,contribution_x9_Programmatic,contribution_x10_Native-Ads,contribution_x11_Paid-Search,contribution_x12_Brand-Search,contribution_x13_Shopping-Ads,contribution_x14_Retargeting,contribution_x15_Affiliate,contribution_x16_CTV,contribution_x17_Streaming-Audio,contribution_x18_Influencer,contribution_x19_Email,contribution_x20_Push-Notif
81,2021-07-25,national,12154.457110907742,9177.729438524366,9127.370663133399,6675.98128544769,24927.040048550698,11847.77331574592,15766.36395485729,12418.106071090031,9782.122749363909,7100.894052678619,17816.900219780393,15587.33219051665,23804.518155099315,25543.71487907257,7554.237058738242,9223.64018167737,5822.55584509189,12569.946764757315,21948.876063416246,14648.318054734975
82,2021-08-01,national,12294.963786678805,6906.3261504991315,6735.660542825465,5179.015299326834,25266.80134365429,8324.408530832963,15802.76707416918,12862.013313970447,10459.677808571294,6938.26383010757,13884.74138383696,16336.174683716432,21827.60132973737,25764.259855588,4356.352852817805,7372.995357681944,6028.580143117534,13069.552431470891,21941.642897396097,14907.771941171375
83,2021-08-08,national,9642.373664426708,4973.200765092087,5860.94667706723,5379.847839451772,25392.05831813589,5485.552423990702,16083.392514168709,9987.434600157509,10467.376131549243,7861.120880632106,21432.657700388292,14999.793176675457,19803.447018238778,25771.60444524011,3256.177991594372,5509.223472303333,5956.667612816098,10495.84472405663,19097.18198063855,14762.016639784106
84,2021-08-15,national,7164.691940750663,3511.442721847122,3925.1351810706096,3658.207991288697,25947.171292984396,3254.8691245697964,16224.603898753081,12288.163758513965,10015.86537293421,7862.087569639335,25343.167227997703,12678.427393449176,15220.428217467532,26146.11814774309,9369.372472795765,3758.5078323577964,5511.017100029131,7562.14816239633,14350.788267516795,14943.858230607395
85,2021-08-22,national,5435.001156408489,2427.2609751098657,2474.6041310618175,2353.8603049791245,24866.776849783524,1732.6863048068922,16727.97253907366,12693.240606757043,7407.881315547156,7370.378969909279,27484.311344604583,9942.806267820855,10466.526514008561,26107.28511754245,15580.105763509073,2442.434842259966,4011.641527032446,11472.371668590546,8181.342284541168,11198.786110219864
86,2021-08-29,national,4077.8834360935252,1401.6971056702964,1409.1764992729084,1454.9235256985514,24679.117813203906,902.6118158432961,15919.217399325495,12815.886501602678,4822.2939769303985,6734.843035274114,26560.503560140987,7342.711501043075,6700.354993822408,26069.580786057915,15301.644786538614,5830.977464873863,4530.659908250095,11577.517403917682,3867.7509730704946,13851.205176731308
87,2021-09-05,national,3033.654430697339,288.4301819977675,653.0400788134161,5339.688379692971,25510.719340651645,167.77132659791113,15496.586823694048,9931.142393259763,9119.428072159408,6746.383123683594,28949.261477341846,5104.021486087724,3479.1520787447607,26203.54204339059,18395.01266144443,10846.839423151117,5203.600169328651,12931.664067203737,1609.560506428675,14916.070950912568
88,2021-09-12,national,1429.483589913363,0.0,352.4129257500586,3623.456059189315,25362.692351234185,0.0,16151.941565251076,6756.022157994511,9585.507697802637,7035.301519205225,29283.229550907046,3422.250375810598,2094.2390648199266,23260.019210030343,18264.240137442896,10581.095100513101,4571.661913377853,12477.093762481367,611.0932764914684,15117.299820785327
89,2021-09-19,national,618.5572660191418,0.0,218.41511713669883,3132.9846248749577,25158.081916844967,0.0,16179.420347916272,11107.113465302988,10169.067615990465,7526.02991080391,29810.907316918743,2089.1908019241555,824.2984839877186,25259.454650090363,19039.403223687295,11252.089299269024,3623.117884717142,12971.629346794689,221.44541023879833,15209.524941058316
90,2021-09-26,national,0.0,0.0,135.01711013916173,1982.1124109386822,24918.27764550293,0.0,16002.119956961684,12522.102689881303,10193.10878200082,7167.666176254102,28941.31715342868,1231.9108763510155,293.65371612441123,25304.65922576815,20567.905867708112,11042.222451698499,2433.1870863494655,12700.948587342686,54.358819915381055,11549.478503288161
91,2021-10-03,national,0.0,0.0,0.0,6653.416591523446,24053.164917000475,0.0,15767.204282873088,12666.27131439248,10088.99502747656,6976.97395269903,28789.33735214743,713.1272873465033,0.0,26176.626372268573,20461.895906309433,9136.036982029764,5020.039278047942,10035.41109703946,9.872107894891014,7407.245171251511
92,2021-10-10,national,0.0,0.0,0.0,8396.98053381798,23717.035902132535,0.0,15040.550896921432,13029.57490384592,10428.902034819768,7295.069277547838,29780.882790357056,410.1607501663945,0.0,23195.08906071059,20897.315323985527,8032.3941882432555,3561.6286906924256,7101.484410035098,0.0,13665.481900797377
93,2021-10-17,national,0.0,0.0,0.0,9116.576414465157,23921.665789599854,0.0,14656.653985136736,12849.15634956626,10360.275668289763,7081.677609346993,25270.25010201271,235.02488739160663,0.0,25481.350730923517,21309.401029619574,6281.443969690091,2393.0309464364627,4496.949084509283,0.0,14984.843319880956
94,2021-10-24,national,0.0,1576.1378301617112,0.0,9176.876941177014,24512.19464032078,0.0,14747.846146002894,13112.624202477566,10494.462086873944,7148.6594307105115,20488.531485026095,134.38032721931893,0.0,26029.334293808926,21277.694688217867,4682.056720793485,5099.389554397348,2601.538997171873,0.0,14847.920910617615
95,2021-10-31,national,0.0,8726.170049446191,0.0,7708.946483914676,25093.58185405674,2183.1637023377866,15288.069995083031,13263.181910849173,7961.016346898017,7143.415744689086,16275.46484872292,76.73958807635827,0.0,25948.17753944329,20719.32725439851,10795.795841525276,5491.127508276426,1381.8423979733066,0.0,14791.010514846414
96,2021-11-07,national,11911.171183627017,15158.67488144888,0.0,8410.25648728574,25893.476040486898,1318.262082136311,15927.308523026637,13286.704356827602,9316.6865655527,6946.085298418538,13230.67596311668,429.449456899501,0.0,26453.601869333223,20299.572534355815,10643.819188398544,6692.0979224326775,692.5227676527281,0.0,14974.614251466854
97,2021-11-14,national,26147.835940910612,15955.271870088432,4866.330121044954,6711.176785310827,26084.442326581266,785.3780203596865,16741.011794990864,10533.579664992585,9868.074749365936,7557.257194112153,11098.884279476628,4731.494394230969,0.0,23638.021526117773,19863.484369263715,10461.691481074884,6428.074397624012,10555.946584771742,0.0,11238.380976175073
98,2021-11-21,national,30752.184615257527,17348.01285270085,10057.549172489893,8395.13759532003,26153.57956710367,464.0846545115068,17029.331602792754,12118.697149022732,10034.579833827765,7044.363388077621,28757.159529718483,24457.085677517523,885.925699311905,25005.657104741393,19488.1894510878,12882.542730944866,5917.440333314696,9808.655112469363,7508.339187904479,14137.135955128108
99,2021-11-28,national,33980.78540916662,17713.10017252732,12915.4193407754,7894.841121109598,26608.467753330522,272.88780733152913,17127.77754154745,12622.824957380328,10380.586150302193,6519.2903463708,29104.537537872737,28454.248743507127,12859.508967570291,25337.651512595367,20167.42302223977,13974.912059920594,6020.3080277728905,6879.920922565958,7422.768874543723,15112.624945314312
100,2021-12-05,national,35593.60170963192,17086.615129939553,12385.452814106382,5856.854435801204,26091.232011276767,159.99542130892831,17522.96583023348,12785.385166522665,10513.290652173257,4587.256010336931,30146.13753591885,31380.32693710117,8945.041819945534,26296.339899976112,19855.01493603001,14862.787510251297,5829.441939487208,12372.493679582838,10186.321439407171,14745.340992138134
101,2021-12-12,national,36652.64204048581,18222.679388898185,13625.911964090265,7840.547265550199,26598.593994815394,11936.150371899605,17069.164731679248,13217.100939262396,7983.280282313631,4876.369140760948,26029.53399933003,32142.355259933298,21526.249127814976,23384.239851865947,18993.54141737794,14945.51522344427,4272.501336056642,12610.70973120826,5118.842908779319,10941.677498799843
102,2021-12-19,national,38081.98406278314,17520.820533420403,12279.558888928364,8856.709904427413,26276.794012691684,19662.158676250747,17408.28576111788,13397.918163363829,5336.993955458797,3219.9236208823368,29566.282910942387,32706.226720136157,17296.995700925396,25620.434199411102,18492.929925274442,14994.3302066784,4254.356683116042,9924.944083495082,2245.387095283215,13769.304197757507
103,2021-12-26,national,38998.53167570603,16434.69697223472,11708.126364932736,9691.908651983744,25399.281086376053,19498.29126607425,17259.73813213115,13132.087177856953,10104.22228948944,1999.0519792225673,31468.28146042082,32349.06049642866,19390.909691588746,26491.121820988854,19613.802936892644,15571.38868696391,5697.257702930682,12548.150425656086,918.7291308747823,13972.164510587878
104,2022-01-02,national,39760.38325637385,16385.961239153352,13924.2821612235,9646.850144736785,25303.945549980555,21651.674199572222,16487.82527790821,10331.845246518342,10696.306170549165,2694.257911063845,33721.67770119536,32550.740624705577,23713.383493900088,23695.1486768664,20184.13688361639,15462.428701917574,6654.084753544187,12050.534756049077,364.5938281463188,14463.520719728756
105,2022-01-09,national,39748.15383844109,14256.90720064106,13321.34694071708,9248.971194711885,24657.86157645787,21113.669421146125,16201.719617706885,12545.486853367896,8202.838684958084,1637.084699169384,33510.934879046974,32514.095354808855,25146.662227656092,25350.621338387187,20035.59801225408,14632.16385278586,6332.718384441567,12121.730904000235,142.89085308541286,10586.774745711906
106,2022-01-16,national,39026.49987207964,12538.827455860983,12302.341491911027,9377.30053358319,23388.570277074123,19851.519813870516,15617.989657269463,12726.382977392592,10123.836480584012,4272.485897703139,34939.279730476446,32204.039937318164,27005.67552140121,26353.033991892906,19905.03977489473,12953.883950600808,6719.120361766629,13012.040004410626,3441.835596629511,6522.820958292546
107,2022-01-23,national,37887.80649440017,9844.812059611451,11012.4682388122,9470.573540969452,24707.492620940004,17826.76132871718,14559.278967567812,12826.260022663002,10460.187533134438,2759.6290097381143,36032.29136154119,31375.034385960458,24861.20722048566,25750.63195323229,19536.10492354038,13839.368758417986,6663.417515763295,13210.060584701738,1447.356217246292,3443.803134816046
108,2022-01-30,national,36189.355348675825,7376.910701613209,10787.290971060536,9583.496314756194,25614.493211089168,14253.604196093498,15403.593744034628,12476.42542920222,10262.79806618866,1691.06634028853,35980.91762022224,30037.546160304613,22949.341275040515,25841.8301372634,18952.926883570104,13371.498191004857,6892.330082786815,10673.136282003883,5241.1796287995685,13669.984379066944
109,2022-02-06,national,33410.208917020784,4998.642275909462,8411.677488376608,8950.829629968437,25559.194776710847,10549.620753714094,16346.131094452016,9511.019738367244,10308.374258507056,3067.5796756697937,36581.520251247726,27377.523176540773,18794.931819628506,25806.063044364902,18534.691749568505,11494.17250601331,6030.863973279813,11985.370271062773,6160.10942095784,14567.832946447808
110,2022-02-13,national,29723.746676157498,3261.1793361550012,6159.644233467585,8865.346339807036,25754.465051484858,7028.920964775827,16478.590508538324,12252.257607697446,9343.483362312832,5332.360990713623,35763.964449584695,23674.15136517999,14398.220461433104,26486.74153977724,16041.705653192717,9442.469245722716,4455.2101882271045,12847.824367596459,5166.01042806767,14747.99510642548
111,2022-02-20,national,24941.215493816377,2014.0134947058407,4261.593642624735,8524.827816427032,26379.452580590474,4390.293496474642,16620.983227133875,12589.987055880778,6675.730305815511,5177.539357541813,35996.76756049048,19203.5114535074,10099.21105793755,23686.10785532148,13670.307652714051,7198.583978108803,4296.093979935312,10214.520488924269,2268.761185797319,10945.331347558758
112,2022-02-27,national,18423.100077467712,792.4566411609795,2638.1766481994596,8335.185156840485,25556.32690875887,2120.613826436961,17156.829562275096,12602.260784454353,9213.063578347943,5102.251912253286,35904.10313782439,14150.760465648496,6246.1446245968955,19567.807075832116,15528.160815903919,5146.113860202757,3713.3076215006818,7275.777359952228,928.8008490859371,6844.058921027844
113,2022-03-06,national,11353.635191513828,427.7898059435764,1574.9932748862716,6284.913754328591,24769.75641554516,891.7738356262494,16529.277195868173,12438.89041394939,10030.056146611998,5025.455980042944,36166.464912903226,9396.046981314907,3332.1650631204243,14406.661198918875,11073.728239079857,5038.714609532564,2502.846217386033,11773.729165544293,368.6750033679404,3659.6396756901163
114,2022-03-13,national,5939.65524937866,0.0,888.8049617084226,4400.267987093825,24307.097786953695,267.06655500514074,15662.458661737946,9466.005358489045,10222.539911401314,3339.1514657142884,36256.152615758416,5649.370498188938,907.0510799714821,24671.513514472234,6929.68832910231,4984.833292279794,5318.639628543431,12395.750915527302,143.37402740268848,13826.487562675164
115,2022-03-20,national,2107.0146535264967,0.0,465.8742496939916,7406.980357126897,24043.419234860456,0.0,15042.604046831042,12396.958126093872,9467.600600554244,4652.603900684333,36787.734075414075,3226.3196947857355,365.5741028575507,25493.092673660678,3869.3940085823665,3175.8872453642084,4744.410112497145,12687.182205363764,55.913666136466205,14512.7424646773
116,2022-03-27,national,0.0,0.0,33.66577733398435,9209.966257186486,21682.63602786988,0.0,14785.819741693325,12190.794219024347,9851.63086202416,3049.944367132627,37474.68399591631,1774.7549861422656,0.0,26354.982630074563,5724.367875742958,9381.271410992864,3834.7219676529767,12841.557115066807,19.45412330331242,14736.598433434192
117,2022-04-03,national,0.0,0.0,0.0,10054.773162337506,23191.128601238874,0.0,13121.545069243773,12563.176133139285,9575.361894911359,5322.4705424674785,37566.81312876808,1034.3708006001873,0.0,26256.147038229006,6378.136942329829,7521.072697741365,2599.368630910123,13200.3660622423,5.000863600921613,14393.482921218909
118,2022-04-10,national,0.0,0.0,0.0,9958.90857806183,20439.01717672493,0.0,13946.438479735001,12934.834419751776,9799.109589306434,5608.94609472803,37637.68269494637,597.3040246874367,0.0,26806.17831503473,11396.765751596296,5827.310467102886,4034.3290215705415,11757.093543558438,0.0,14714.410179641412
119,2022-04-17,national,0.0,0.0,0.0,10189.828161615278,22879.77048586911,0.0,12392.01119821263,12828.69434996164,9937.351543191928,6959.2274360569445,37437.065175663265,343.05176386975666,0.0,26264.768754890792,12543.543250364524,4381.072530820406,4323.035079123091,12569.044462541395,0.0,14335.233056293537
120,2022-04-24,national,0.0,1551.7168689720502,0.0,10431.663690350837,20178.1025521492,0.0,13850.863673742151,12836.274351319023,7319.822342956744,6813.847037033377,37448.52275366549,196.4082742948742,0.0,23356.68182979942,15028.050177584335,3212.4098228485013,2987.322365720474,9874.231556351211,0.0,14769.724678449764
121,2022-05-01,national,0.0,9508.439249480263,0.0,10338.137482181639,22601.004524967124,3350.7225661332927,12419.756233874892,13058.864297834032,9847.55321106174,6117.537259481463,35897.34447736049,112.24708920171632,0.0,19122.188979703616,15119.398771538117,5219.701112217071,1965.7661031434347,11069.64034892788,0.0,14848.445138176383
122,2022-05-08,national,14237.763420898711,13956.176053014791,0.0,10425.450762693124,23931.201276348253,12191.65924578602,13723.773959262351,13095.390133918614,10115.135383733263,4239.1071889166415,33171.76523452585,64.08267267951017,0.0,24885.352821901277,17006.410302818924,6660.470180624518,1753.5167929600846,11571.731695551673,0.0,11074.38736392438
123,2022-05-15,national,28171.687373356297,16009.17603394235,4578.782648284503,10831.629552229311,24832.50592077697,18383.8699496692,14941.747827715757,10284.63180770986,10215.519814123421,2735.609092118163,29244.486203676028,13782.150062753184,3535.4928390294813,25605.98040788314,17096.307215108707,10669.190334881274,1099.5167327004312,12175.618315578027,0.0,14596.783803345279
124,2022-05-22,national,33609.75076273047,17326.359600867752,9453.488974938178,10768.887754314379,26516.84357368558,17479.413019965108,15831.734972217162,7103.0394896878415,7635.2288771472,1674.9612918385021,28722.02185042494,23304.943818621156,20756.069315308283,26065.24409637311,12828.664219822273,10958.792499816635,2545.7395762557567,12807.491362903007,0.0,14636.729241959918
125,2022-05-29,national,37985.04962973217,17421.410300095253,10698.288438420377,10540.042506320186,26547.396211360876,16033.963512477114,17296.07689419518,4311.933333786461,5022.088107580759,5913.8432131362015,32832.86707475772,21180.310899714517,26642.02497797943,26167.227374701895,10902.134674357103,11950.122011067764,5020.828291225414,12739.309619703505,0.0,14743.538704405126
126,2022-06-05,national,39500.77624944207,17977.030031384835,12148.516809823464,10434.063351048862,26960.20630246395,14175.285906814957,17550.752885186976,11783.231383473489,2944.0362594258236,6311.592664729732,35205.15064263377,27202.168746272953,27712.83853557108,26342.93126817017,12691.166747881278,11962.982597653334,6088.023081339761,13180.203206113394,0.0,14871.796427494985
127,2022-06-12,national,40426.0601906855,17851.97402649188,11680.146120763935,10294.543817043821,27102.30805257575,10536.790934623405,17884.52947651464,12916.421446361737,10076.06160615679,6503.188855872057,36410.41830898378,28866.380319254993,28611.911045553657,23464.865503300745,16532.943147025562,10076.650565021197,6787.66526413873,13164.59788182477,5603.079854649961,11104.71033792314
128,2022-06-19,national,40546.04470486001,18242.865254995595,11054.699767681981,10454.477218907765,26451.693092415124,7319.218957096976,18057.60407691556,12618.22563402596,10392.156981079423,7437.75739602374,36024.69261248845,30181.217741490967,28990.758284935007,19267.64400340774,14063.014335206353,9917.685423712663,5535.783819017651,12247.335459457634,2488.0159514463307,6989.721993439808
129,2022-06-26,national,40464.77367683658,16710.911660962916,8670.026586279087,10224.121000986335,26467.281628172856,4787.117266462869,17450.3807870218,12823.1383912583,9806.394868762496,7414.844516081158,35947.17583918224,30988.182612994293,27864.435382765278,25039.21274024616,11426.98257553558,12308.330267477291,7016.746961531814,9487.08100745998,3087.1814659616066,13770.365803705245
130,2022-07-03,national,40032.86656685813,14350.775188298163,7007.15801331534,9985.975307133598,26040.99032497187,2863.698158948844,17227.482903614684,13251.478852160464,10194.690741697319,7588.220198427957,35322.21779928332,31502.402997685374,25255.863565319014,25494.530064393948,8384.057079634074,13794.720649207362,7492.111972676832,12375.577274409105,1288.5365572054463,14278.553368112707
131,2022-07-10,national,39680.69109223333,13720.344513196325,4976.067234929258,9316.089593598283,24530.234347046066,1303.6404632944832,16837.06098695959,10488.226650450499,10219.698543529774,7309.095042337328,33977.665412872266,31981.400027742973,25974.12547357327,25083.137574606364,15290.22794897984,15050.450994417017,7851.062230673467,12977.491226031434,17851.03900087939,14899.36271434184
132,2022-07-17,national,39115.35295688786,13188.513739942964,9967.07151683445,8711.321224755966,24748.69981115682,581.7149204917303,15426.187564345246,7309.790579326154,10426.345356816213,6631.819809325056,30871.972288103185,30592.786403256887,26888.647069076076,26230.510076570135,15149.578505706473,15256.5023198312,8451.60299727599,12211.548998342361,18221.59144118589,15046.19208704934
133,2022-07-24,national,37743.62934866425,10512.534336549754,8976.029682339658,8170.555781587737,24987.23705422803,196.2724616051942,15396.249240217943,4479.251187069485,7880.820487146306,6067.119544648141,33349.8104243153,29003.103499920446,26862.3231182891,26458.237125458556,12114.502269736111,14899.579444907715,8780.90813869317,11803.178334585653,12675.855779479592,15051.963938079823
134,2022-07-31,national,36120.75700696016,7889.542500308341,10700.712388677253,7876.717798175213,24366.768312818167,0.0,15676.92601283699,11936.172689585173,5244.183398838821,4873.582519357735,29368.312493616544,27573.0104810981,25966.713967986776,26050.799422583055,17055.750001298024,15419.725430455908,8731.332323412957,12687.893005042275,8561.442224465995,14951.907454769325
135,2022-08-07,national,32903.04255016465,5585.50723996259,9775.164018699452,7337.160162795657,23190.93222084398,0.0,15315.230730562402,12520.687617976067,9506.807218797909,6381.143712883128,24583.984104521478,24934.647952887037,24439.652347989686,25817.754106312557,18447.369230059663,15672.340449250863,8826.309406992204,12846.026570002236,13539.258378913235,14976.955205379907
136,2022-08-14,national,28879.945980687688,3511.8326721855638,7394.754189724916,5329.269968890536,22214.182245137134,0.0,14412.963976222198,12830.233815555424,10234.835096418143,7413.655944708225,26924.642142317178,21358.057544462146,20496.18100683026,25757.869724113414,17296.824684406514,15392.82889896733,8959.397470150774,12245.33938381291,8524.724858633603,15024.923191853628
137,2022-08-21,national,23927.29298224407,2283.583626539845,5305.955978794346,3604.94383225164,20919.11017261089,0.0,13482.083301489944,13007.937255330731,10049.479079496989,7820.429627572172,22082.185192143523,17125.32362723469,16041.941514757838,22536.847829252063,16910.634767091335,15677.77304565091,8992.90756011282,9486.40900461481,4088.289705538705,11304.496220709536
138,2022-08-28,national,18605.165825672302,1533.1966104373512,3632.0665170167144,2292.8834203783595,20728.722277631146,0.0,12494.964038219463,13155.035997447214,10538.917228360513,8753.583512929232,28048.238839470956,12640.61854305842,11737.67889398209,17988.31493010465,15563.09884765265,16023.71150877301,8943.367945511633,12375.088496503522,1748.148120383436,7175.535831705904
139,2022-09-04,national,12413.130446150188,754.2744984812056,2403.602802384648,6308.892815099519,18809.14446893677,0.0,12254.312792233963,10362.841257107606,10249.887612171637,9029.500821726055,23471.67760017276,8366.535869714975,7553.710501990295,12757.197106265034,11123.236980677098,15950.689186380961,9049.775695616667,12692.060324941676,691.4258517307071,14346.518258552149
140,2022-09-11,national,6406.903541182479,13.144895569991434,1428.4441265913308,7721.415290099268,16154.697070791499,0.0,11031.609392817574,7183.474711997795,10189.58704842688,9355.621011647705,17941.245626145934,5518.677948349216,4079.553118588012,25253.1177724428,7004.462109368631,15533.398212446398,9174.354571807384,11485.068874937953,259.9711703445759,14503.38170977402
141,2022-09-18,national,2946.1048032192484,0.0,856.772583874439,9175.324647490428,13015.485771435717,0.0,9370.977149810247,12393.84943499348,7605.741888306369,9607.662812670198,11751.629098215926,3428.662733297436,1759.868633624524,25447.026429974652,3979.863117273108,14040.593201556867,9169.942504979266,12069.617885269223,100.62372984078667,14873.03082797502
142,2022-09-25,national,0.0,0.0,303.24502289554636,9476.633540212317,20042.890741713923,0.0,7525.230570567646,12066.42786759577,9422.370716193214,10003.687597878294,9670.36159643261,1979.3177906701542,548.9300282366302,22070.446473188014,2032.443516589072,12226.914443893627,8979.87318476374,12537.568937258755,37.82303756141636,14994.6411343144
143,2022-10-02,national,0.0,0.0,0.0,9023.09330177917,22075.920929279742,0.0,11582.180436523764,12791.962963007372,10091.546775655426,10069.372690019025,22602.76130202876,1148.8216420170704,0.0,17397.22082894266,3144.9203521721815,10175.4315044,8851.654233242358,12316.342484495743,3.4881527820510017,14810.33675434421
144,2022-10-09,national,0.0,0.0,0.0,8941.852463684356,24005.37564570122,0.0,13463.039539024288,12868.537548102848,10089.645027629584,10015.779470780953,29455.07806430497,664.340285781585,0.0,23864.687555759596,12854.079350307667,8089.85314627579,8495.109466676173,9568.806907764434,0.0,11025.178132848338
145,2022-10-16,national,0.0,0.0,0.0,9450.724760943514,24425.866336882253,0.0,15031.370895345752,12706.202518261663,10347.343987466409,9975.757427705023,32778.08014475619,381.86967949379977,0.0,25794.32868787762,13542.944856985805,5870.770417175406,8289.597857211169,11682.5808806845,0.0,13720.603779215015
146,2022-10-23,national,0.0,0.0,0.0,10503.820678735277,24221.254163971396,0.0,15509.425466797846,9792.944354497882,7787.845878304626,10064.386715411698,32630.200643322794,218.737520800189,0.0,26378.394116822514,12139.058136812864,10026.724151146014,8566.642258793709,12822.972886971567,0.0,14828.720263108164
147,2022-10-30,national,0.0,4583.575893751546,0.0,10486.78191917261,23735.68609579716,2625.2747968577646,15360.982724975569,11978.299167782121,9847.485365892135,10188.87247396131,32638.816990544896,125.0426027190249,0.0,26550.783848947613,7877.279388562144,7849.400663842816,8394.300746843619,12639.54841728781,0.0,14889.209543076751
148,2022-11-06,national,14001.347743050968,7857.600668171654,0.0,9938.84944582203,22050.33522901936,8407.781098995629,14889.066859730363,12245.066626314583,10067.943096848247,9995.861635653166,34107.32273643447,71.39896003598435,0.0,26358.99758019538,4579.009498721265,10314.805903245227,8303.181381189328,12531.214831832722,0.0,14907.816363693959
149,2022-11-13,national,30592.19073877723,5793.289372213265,0.0,9831.520228970277,22122.840402407943,14229.418879142411,13585.023111098235,12639.043241478776,10391.902656410122,10008.572181111536,30619.05603494603,12831.350151430763,0.0,26203.056281866833,2463.090474765564,12785.887998769318,8392.801569843983,12845.665686152455,0.0,14228.416769583211
150,2022-11-20,national,36143.84421424881,14395.806794427841,0.0,10276.480957376312,22791.302943471055,19968.81498047165,13306.706827532664,12907.77049041383,10178.293838959016,10008.599388058441,34609.42103874782,22570.29218437571,4948.632444210576,26254.735636025656,1264.3806324720563,13184.461346683518,8640.30511801789,10212.34639016934,7361.401219632558,10296.760023287998
151,2022-11-27,national,39019.8254985241,14431.32788597339,0.0,8976.447542668,23031.124881828673,22248.03441313081,14010.536341841682,12730.079631123523,9967.977931775295,9876.73121825229,34657.444731267475,24223.219735498784,13343.065327118655,26462.383116263405,627.8586652075646,11378.199308155932,8665.264451562454,7272.879661238095,10038.341653081749,6269.863787186869
152,2022-12-04,national,39957.13969188181,18355.006419690137,0.0,8923.792568436125,22927.37417609066,23735.01694579474,14453.119993766764,12621.781812474195,9383.212071044984,9444.33566126404,35937.06718225407,27933.032083858438,9351.487176004475,23654.284044252392,10061.734570531433,13017.022340696312,8858.942822058327,4644.119451066915,16395.276913505844,13981.7024582717
153,2022-12-11,national,40227.53727289308,19619.40142805908,8108.980670553922,7782.4700618795,22141.280931924128,23522.027922855672,14676.978760076876,9689.080070044956,10533.179121345707,9411.399974987151,36151.42939520807,28528.1875958943,21651.619795111746,19464.215607504546,6161.214081861322,14015.111588642614,8806.287627673733,11741.480924528423,18541.30591382342,14685.14676502816
154,2022-12-18,national,40096.803475425804,19861.330383718145,5913.353092597554,8772.176661462667,22074.194157907736,23447.578658055834,14042.55301717896,6527.374654446776,8007.235377850467,9509.983211835755,34445.653327674554,30784.862382013784,18821.69861334649,24033.146208607726,10686.41012359078,14233.508962020353,8881.739518144599,12368.443109333755,21123.960366318763,14960.364536849089
155,2022-12-25,national,39732.328791433865,19558.324807222045,9020.967627263608,6720.691878922575,19193.6857803115,23539.430690072564,13711.75012881597,11595.294137046752,5359.209364765019,9370.362280508227,35610.119243994195,32190.142443704768,23293.061668377348,25253.812889467616,6670.125688418979,14612.976457863524,8676.548501357094,12130.606070463355,21735.31479419183,14604.237837828116
156,2023-01-01,national,39553.35620106967,19497.43439608092,11668.501178799812,4778.510437150112,16010.441331956605,23664.72986608881,11905.710965945516,12663.859501306157,9696.014203144814,9448.494105548065,36366.97483722936,32605.557452456298,26184.882739122546,26009.240062051304,15449.154009743377,12955.973814051458,8920.113874614668,9349.059136081592,21956.646081272404,15036.992761281987
157,2023-01-08,national,39310.80232339315,18863.943049226593,13985.380157203614,7524.747395904417,15662.008325187979,23630.354083985396,9612.385028976452,12591.153717703097,10388.86520882058,9482.839966206793,35653.889633771054,32452.77458549834,25688.43666438098,22934.226941603476,11021.130906756434,13852.956044762315,8849.288335527935,10834.664801245846,22134.65420436249,15068.027189780365
158,2023-01-15,national,37738.87132587691,17048.677306459587,12683.745696071948,8363.685968494621,15071.109569195443,23266.358856066978,8995.9559815657,12919.067784549929,10166.045475884119,9165.519609868517,36064.21173607259,32455.416461213095,25687.244299574435,24879.911783867312,10930.735379360807,12683.578137391269,8461.798526409924,10605.7566061578,20654.050027818786,15136.617548617209
159,2023-01-22,national,35302.45695648714,14701.97405271373,12052.759492410369,8935.515905013752,17348.32940913648,22085.236255054802,8831.388712146381,10059.873995939988,10180.68974506631,9049.597966148222,35926.92234284345,32028.627975821648,24512.56064395642,25962.527998563895,12423.024402283858,11491.880404245967,8178.852932936847,12083.75284143849,18168.878872701458,15098.563399742543
160,2023-01-29,national,32294.721558817713,11971.159423785199,10656.681936261055,9580.417294979876,22451.863848989266,19284.292195344246,10246.316780442536,12067.057705192392,7595.338168416027,8936.70848564853,34969.278257212914,31399.079743700957,20809.164622777065,26453.9917711768,10735.323983093487,13919.504267231514,7680.02294118663,9296.816948893698,16928.84291618046,11401.665798820253
161,2023-02-05,national,28104.772539854283,9129.258253701788,8237.085351647658,9669.449692243363,23266.422351332792,15793.077056841295,13634.699619851723,12955.275931069751,9518.239380363626,9186.450500835013,31892.298673377507,29987.07739533104,18059.017162073753,26552.989355589973,14770.516535428851,13896.241595632686,6676.296381977101,6386.5744036614005,17047.769641403294,14367.53769417085
162,2023-02-12,national,23164.10249450559,6449.70974717442,6024.344608768053,9357.72428010234,25444.5151947705,11909.396114938854,14578.237946648831,12878.956483098544,10106.894351092822,9034.779086241817,30429.69369165549,27885.314042419213,13632.244325096104,26556.10231849096,16259.028431827752,15706.73422286525,6778.892421405835,12257.521952367846,13566.043052970137,14918.787022827615
