,time,geo,contribution_x1_linear-0,contribution_x2_linear-1,contribution_x3_linear-2,contribution_x4_linear-3,contribution_x5_linear-4,contribution_x6_linear-5,contribution_x7_linear-6,contribution_x8_linear-7,contribution_x9_linear-8,contribution_x10_linear-9,contribution_x11_delayed-start-0,contribution_x12_delayed-start-1,contribution_x13_delayed-start-2,contribution_x14_delayed-start-3,contribution_x15_delayed-start-4,contribution_x16_seasonal-0,contribution_x17_seasonal-1,contribution_x18_seasonal-2,contribution_x19_seasonal-3,contribution_x20_seasonal-4,contribution_x21_on-off-0,contribution_x22_on-off-1,contribution_x23_on-off-2,contribution_x24_on-off-3,contribution_x25_on-off-4,contribution_x26_on-off-5,contribution_x27_on-off-6,contribution_x28_on-off-7,contribution_x29_on-off-8,contribution_x30_on-off-9
2440,2022-12-04,geo_12,4639.526903902573,89.65781365942979,1911.3918065307053,1908.1917274069647,4617.893211188795,2447.4682706899293,2972.555597453706,16708.24324644925,17.340820581172316,1763.057878686027,6904.58489757287,2816.0735845796153,4527.307552032236,3444.2346816684503,1893.8073604985045,8219.822645840753,688.2526038548915,661.8854577359634,6725.417714531113,13634.33728666425,2599.7258975379773,0.0,0.013848904624301793,0.8776887896772438,0.0,7.946739526841662,0.0,4954.647976106582,9.244572802621072,0.0
2441,2022-12-11,geo_12,4645.482659346718,438.08019946758895,3260.9231622475545,2635.6868683646635,5431.85659299925,1192.2968860388307,611.1314716816095,7566.236520041391,0.6133327444193092,6711.12875446818,7899.29588337992,1714.0364155114257,4622.268646123556,2047.4634132207239,2066.190416295071,6343.416371909477,8.316060005574318,211.92575008767815,6614.101961042678,13647.303993238182,1003.7077955487263,1564.8710140889923,6.121151555971346e-05,0.09593526309828233,0.0,0.42645184708329825,0.0,4031.6871033913685,2.7506914159907483,0.0
2442,2022-12-18,geo_12,4629.339459312386,199.25572943177258,2194.2846489934004,3489.8307885489967,2299.8612201627107,2559.154650182955,1373.4257313227158,18017.51772707927,307.3787809409382,5772.390159197725,7834.186580555038,270.52435073472,4695.935381986148,3486.994722310442,1482.9234694100796,4639.417871645543,0.016674299364640238,298.6890306503234,6618.872827257266,11813.726845098556,337.8500912152219,2580.2869660284323,2.705524962315294e-07,0.010485718105946756,0.0,0.02282311947236587,0.0,3178.3625228181318,0.7528980864256123,0.0
2443,2022-12-25,geo_12,4582.488560143873,101.19918513533594,2162.5055675574968,1807.0182024545675,1579.3617184467457,3550.8637642410035,12.245435563204127,12626.294051840456,964.3729393228062,5096.887133124387,7175.170369791589,35.529880937330745,4706.173889259121,3860.869839244053,1040.4727785069404,1378.2853983817845,3.341231415002772e-05,513.5122239889514,6551.190655161714,4704.219619830228,107.94919296953896,1502.9824867658942,1.1957753866833975e-09,0.00013764209498736096,0.0,0.0012212848741963095,0.0,2435.437791979413,0.0,0.0
2444,2023-01-01,geo_12,3871.2519665684,35.873797326530294,650.1110076571135,2203.29857446573,6332.793566393276,4217.805668983567,595.6384779735586,18220.21127286142,1106.4574733811132,5455.056360472226,6294.688133881417,972.4484230855346,4754.683786673599,4185.955563845347,1341.341079170256,61.065268084429896,6.695227071532467e-08,127.37624998205814,6462.41413786805,996.5380314056647,33.89769053194651,2630.5609676038384,4.751425377549924e-12,0.0,0.0,6.535150300685506e-05,0.0,1821.7256709484338,0.0,0.0
2445,2023-01-08,geo_12,4231.961927251985,12.644222524899382,4260.116431271689,618.303943735414,4961.218343268717,1772.607067491008,497.7679188833084,18647.37984513305,2823.0686419056956,2429.19192626306,7823.436236572136,1150.0304402570748,4769.148066727032,4525.77672176466,3094.037790263178,2.495386728498997,1.3414629959695597e-10,246.97811035459688,6192.068436122667,174.18704980802946,10.585669246523889,792.532753823409,0.0,0.0,0.0,3.4022519590730015e-06,0.0,1334.0108140815444,0.0,0.0
2446,2023-01-15,geo_12,3635.1970765038527,388.7944583775063,3985.3968990426392,331.8107275154795,4243.921715115189,1352.0014247470438,0.016667973519920727,17740.88844239487,3503.4364628226467,864.0690616831055,7137.207539372787,1174.7148435656088,4726.87023644036,4696.81846038911,3695.535446414463,0.10162111979277408,0.0,58.571766179442484,5936.6360528123505,27.862350782507395,3.299992441324254,216.47768401743969,0.0,0.0,0.0,0.0,0.0,962.408766594242,0.0,5304.940500879096
2447,2023-01-22,geo_12,3763.1472560517013,696.7824917314508,5986.331150452508,84.59606933349393,1696.3167723008469,59.50883984780111,5.236398555488577e-07,18687.42586250229,3306.1881787262564,5084.698611050715,6671.821951007977,2154.540508848446,4694.342384405635,4535.729124426438,2738.6125545728337,0.004137741042524569,0.0,69.23480300202989,5665.661939503601,4.282493946666979,2486.5997297084896,57.44891642187176,0.0,0.0,0.0,0.0,5315.849831950744,668.5107102669833,0.0,3862.9355152408734
2448,2023-01-29,geo_12,3800.334113648295,709.6573057316191,4906.368633475437,106.7786380561508,605.3434804649595,1066.1178441728998,1.698843366253553e-11,18667.356239270444,2770.502888159363,7743.161742996543,5820.1250325855435,1479.2725877135656,4652.946872270513,3723.890251406015,1904.0012590763502,0.00016838635752120882,0.0,16.025446173665475,5391.087877988116,0.5807099572636493,950.1320720452537,15.127074145000623,0.0,0.0,0.0,0.0,1206.0057853549997,0.0,0.0,3417.5249371417594
2449,2023-02-05,geo_12,4431.730808599863,1174.082901703753,2773.0709104819794,26.052368667130164,206.46505603263606,2896.5186955374556,0.0,18703.05683086705,2354.608256501062,7654.969271409543,5028.045252528692,1774.7896572414832,4568.739914004357,3359.2915726502433,1900.5393768979743,6.794802600741998e-06,0.0,3.738280613330225,5118.84068828215,0.04334308876408461,318.44640274033014,3.8445243667758637,0.0,0.0,0.0,0.0,1970.7615118528417,0.0,0.0,1060.4187319202213
2450,2023-02-12,geo_12,3861.8147815577754,459.41732990954165,3357.952583021926,84.8796923499603,6465.623835529739,1161.6766963850862,84.89879213336627,18706.2777336856,3972.3857837292476,7818.726016238735,7039.90717951281,950.5273810679921,4696.7777474654185,1985.9816610777375,1686.4545277072746,2.3448475473120062e-07,0.0,0.8194486336748963,4809.329953322137,0.00017914532729531994,101.59909698738825,0.8901200050463907,0.0,0.0,0.0,0.0,2803.7551776504774,0.0,0.0,289.584584576672
2451,2023-02-19,geo_12,3934.8908190225734,629.2239296534698,1970.947503033094,1000.4954429686426,2886.506280895778,2273.8990503680607,0.0026955841154124725,18412.577088749313,1535.420081470744,8687.510989440254,7707.577811630397,135.55816004572742,4662.04448756528,2269.3075070288,1976.7027868677828,0.0,0.0,0.15531304535133497,4445.070470978388,0.0,31.88849453051347,0.20400959144988473,0.0,0.0,0.0,0.0,521.5173008486348,0.0,0.0,5351.098008103468
2452,2023-02-26,geo_12,3080.9918671357505,372.8848563730263,4795.831098451312,1339.7530992870047,2053.33630797785,1317.634293677629,8.468376529538961e-08,17995.538636524067,2009.6051926065425,9472.764114439713,7703.585001894659,17.528722400319594,4714.715218680495,2442.6343183321824,906.7965813497343,0.0,0.0,0.03634592719717991,3612.9735518149596,0.0,9.956741347924403,0.0,0.0,0.0,0.0,0.0,83.83143030777498,0.0,0.0,6257.026879465487
2453,2023-03-05,geo_12,3620.6325810708922,428.83596803400366,5599.552500599581,1671.43731364086,3923.3622009319224,2681.038562705986,3.57651235000748e-12,18563.404600276906,147.2442430646891,9740.681446684146,6815.650690608622,389.62540990165377,4764.474714214893,3001.5279921867814,2198.9163074075395,0.0,0.0,0.003715634919977329,3403.8105277720515,0.0,3.103784340714698,0.0,2794.0786693330224,0.0,0.0,0.0,13.133438392971076,0.0,0.0,5020.302347865096
2454,2023-03-12,geo_12,4037.123832259783,566.6775609057154,8220.041325733166,1216.3559913978488,1544.866594268014,2166.452007458804,0.0,18676.492063195503,408.8266169715603,10150.831424129454,7740.631381982409,1342.3462464660618,4767.989413482241,2475.451991941804,3126.1758405032806,0.0,0.0,0.0008695076891848608,0.0,0.0,0.9670403155902493,0.0,4549.23856580495,0.0,0.0,0.0,2.0491461508957203,0.0,0.0,4477.893417017702
2455,2023-03-19,geo_12,3151.0462777310795,286.6526387676844,9553.715781847206,324.99553598396244,4017.194002523694,2950.8731610562427,0.0,18642.600537541788,499.2709394926195,9998.56242679726,7763.773438435381,731.3739947296868,4722.219892136867,1385.5532540397526,3344.1588629356006,0.0,58.65705472496,0.0,0.0,0.0,0.0,0.0,1911.5686082769741,0.0,0.0,0.0,0.26546086754249626,4915.033740366658,0.0,3630.57796693204
2456,2023-03-26,geo_12,3581.7117032605543,102.61465182298123,9517.918584045317,157.03163016236422,5682.002366337167,4624.423314074464,413.8792129924468,18696.453015094143,331.2917509669148,10157.619165147611,6856.696525371303,2171.448756391594,4701.1307308358855,727.8498589850536,2489.447252028734,0.0,668.2364644929822,0.0,0.0,0.0,0.0,0.0,15.000504365892036,0.0,0.0,0.0,0.041348845925054015,4985.9204425454955,0.0,1140.571436988061
2457,2023-04-02,geo_12,2746.6513347452583,133.81964739662274,8609.100480847865,39.70189345105694,6149.727129283034,4310.442134750959,673.222617146054,18720.621276413443,161.17861681238543,10450.654665002543,7085.669409724529,2543.2124958345075,4591.742469578026,1907.6739715315744,788.6677875731385,1199.537962939904,234.9412585444683,0.0,0.0,586.7293579617442,0.0,0.0,355.0486043399695,0.0,0.0,0.0,0.0037431194554294806,4633.407911657234,0.0,312.74821503138315
2458,2023-04-09,geo_12,2041.3283369447454,472.46181920005944,10886.691405549194,44.769136506889254,5134.608150859559,2998.3225974673637,0.023079053468958582,18726.277594873438,1051.4899424520618,10713.568779817733,6209.961748227244,1023.7419790133564,4480.889148860798,2276.9704600648015,227.2976272684013,3897.669587867231,547.3247135927667,0.0,0.0,3198.579650248833,1718.3861453727106,0.0,1.6091693244235823,0.0,0.0,0.0,0.0,3728.521339483723,0.0,82.27770962770238
2459,2023-04-16,geo_12,1477.4082134128319,328.5847456014292,11905.057286884863,10.798077758299451,7383.146721270704,4009.253434033189,96.5965354990446,18725.49570931797,784.4435702673308,10135.241750642026,6474.409171493772,1445.438455780057,4565.019133941655,2783.561757906965,63.47767294907905,4825.4370579433435,1.1437932962384436,0.0,0.0,7620.455837443483,613.6273511182177,0.0,0.007113245695176585,0.0,0.0,0.0,0.0,4444.186718508693,0.0,21.403858283296227
2460,2023-04-23,geo_12,3756.0021979832904,118.61930869362739,10576.321129132306,2.5087545995957865,8578.546494292394,2325.6911506751,1306.9767279183923,18728.031143327564,1109.4556395465177,10106.159044414042,7524.692971197825,219.87928135927402,4476.50407611365,2972.4961295644252,848.0623111713444,2930.185257507857,3117.051477799733,0.0,5874.476073007323,10172.97514578745,200.27494738147098,0.0,3.1440200728949356e-05,0.0,0.0,0.0,0.0,4852.944130259127,0.0,6270.329438541324
2461,2023-04-30,geo_12,2899.931050806427,85.93634188182764,9637.458480953717,0.5140177372481641,7248.373200000997,3680.366952143174,108.20277783638811,18724.9548806831,925.5813770918578,9467.61415361511,7951.8216740127355,28.70923938541024,4406.096745755257,3804.4880887412723,560.4633034149965,3079.443805518573,1459.4727368688723,4.1414807083163785,6130.642863836612,9979.631521977335,63.32737071818311,0.0,1.3896018659182508e-07,0.0,0.0,0.0,0.0,4912.041427703672,0.0,5869.166491787697
2462,2023-05-07,geo_12,2167.2226524866915,509.436160453712,9258.901174277418,0.09498107903035685,8132.097708922606,2433.6017004851733,579.9094798464024,18717.874401004497,648.449390026215,10545.180666357832,8148.743331953967,3.667462605332608,4291.531490901502,3898.684477091113,2068.6308263538244,153.08315760378682,4004.172647375646,3.415085670234936,6389.083547454415,13946.043213379338,19.819508580478335,0.0,6.145176821631235e-10,0.0,0.0,0.0,0.0,5124.656542598658,0.0,3822.4725126197086
2463,2023-05-14,geo_12,3789.82886089217,599.3239744459742,8706.785296596554,0.023824117297309506,7929.7289900436745,521.3589239277093,0.019631936534471074,18727.090277075666,252.17549276233316,9773.044115461718,7468.788296013476,943.7181959245031,4177.413495034266,3792.387757107071,1718.2908226552477,2162.7447909390403,1603.8753941841308,19.355326266246774,6518.474749575596,14167.795024936922,6.182809191176459,0.0,3.1676169183666157e-12,0.0,0.0,0.0,0.0,4194.889733573829,0.0,1214.4942515410253
2464,2023-05-21,geo_12,3715.1310073246536,250.8533108777821,8424.88013060915,0.004141471768335874,8181.832251038926,1328.9029250462822,6.1675524870939e-07,18729.02606947575,2689.7651811803353,9537.66376529786,7768.879969582464,134.47146321654768,4055.2123256352656,2625.642148398576,647.1518344857373,3927.148039219418,1179.4987414287468,4.539310039887722,6463.698868670197,10781.100194325922,1.9268073246730553,0.0,0.0,0.0,0.0,0.0,0.0,3325.334847565218,0.0,5964.66513878182
2465,2023-05-28,geo_12,3707.813951507999,89.89962805708879,9611.36808966656,816.1439807016685,9882.42418390591,528.311459217325,1.877668983753927e-11,18726.091119132474,2476.7096797259615,7480.283406407154,7714.721840277263,629.3872971889522,3948.7653026100033,2529.507831813146,686.947832580995,1443.975019403647,38.444696279297744,556.150759545701,6613.508326706865,7397.339816145294,0.6002792617911481,0.0,0.0,0.0,920.9796239564655,0.0,0.0,2560.373071776312,0.0,2170.2674551258665
2466,2023-06-04,geo_12,3839.233440396986,31.279643830373725,9737.941599185871,540.0930907645647,10175.073252912453,444.1720675002044,526.4755956115739,18727.099250969564,2281.4448800920336,6761.053606715349,7553.183326057417,86.2614597034924,3843.1694028831344,2850.469155180704,197.07259399178213,2762.210380992951,6.817088505805877,138.8568380532123,6596.705841910919,4946.115688159899,0.0,0.0,0.0,0.0,1343.3888691990198,0.0,0.0,1922.8789740346624,0.0,6067.5704585563
2467,2023-06-11,geo_12,3554.6467861765746,10.869462229185316,8805.221480414477,806.5342746278329,10053.350445330505,15.559457406162174,576.2728401518746,18725.386957531344,1686.93202749643,7187.061667428141,8027.930523863084,1206.1685654440007,3609.706817464291,1632.6521043534929,2214.1235639458832,134.2581467956432,0.5550695456161278,33.011335498209334,6618.990805713507,2672.162959295304,0.0,0.0,0.0,0.0,1345.6765688833066,0.0,0.0,1414.4044691346382,3177.906233931664,2223.21548370575
2468,2023-06-18,geo_12,4129.497169976481,3.822743901362441,7498.158263738866,240.7452444543058,8658.899596294588,213.15956000630433,299.90735075703697,18727.09812153013,1448.056550079552,7739.6060791779555,7746.774649681196,2248.1860402124303,4408.556452750818,869.9220683515376,2049.0662969793584,1559.5530092805125,0.0011123051562048558,7.753956392630937,6512.140639208898,647.3048967386644,0.0,0.0,0.0,0.0,66.0012043718336,0.0,0.0,1019.5420426029814,2362.9941005775872,645.2951191763665
2469,2023-06-25,geo_12,3771.1820348978554,1.309799190686062,8942.545990246559,759.6959146653176,8053.82741583679,7.356966288383857,905.2292551710769,18726.994659107284,2645.53264172669,7581.396461688212,8059.885887154726,2494.6375880373116,4299.7833221410965,797.6342468474372,1550.2780032727337,69.90643548438072,2.228858457425348e-06,412.78085125774686,6317.53902056864,215.30129850323425,0.0,0.0,0.0,0.0,229.21853512763693,0.0,0.0,710.3493762666596,1846.3074095250245,172.57634900539196
2470,2023-07-02,geo_12,3252.4669421740373,1247.6159345502638,8195.074337083995,2675.1127920390063,3923.381120623243,0.25062417480726296,1601.2480539649375,18726.17117017201,1326.939598864965,8129.397427014551,7867.705367875695,3274.638117721796,4302.797683761311,404.6389479109747,1655.4242842183728,2.85816443936887,4.465155400870105e-09,161.95877333636506,6048.13121585311,35.248222531760746,0.0,0.0,0.0,0.0,3.0148843444347104,0.0,0.0,0.0,2804.6444685935985,45.09160536619006
2471,2023-07-09,geo_12,2897.836516894986,1268.3763522208042,4708.211103600383,5601.508763704246,1544.8202595950322,725.2219395768776,0.06278796047813505,18719.8929609983,466.9949784371546,7529.467106716496,6956.682754141613,2842.7137873014863,4359.787136666721,2259.0558051424646,3223.5529136710506,0.11639728011719384,7.370675802030548e-12,299.6828849424772,6144.269895358495,5.449359165321749,0.0,0.0,0.0,0.0,0.036213033910096545,0.0,0.0,0.0,1759.259801453066,11.709108550141329
2472,2023-07-16,geo_12,4016.052040815635,792.7783807976582,2261.833578681099,8295.200522798856,3347.5898102521123,147.779152524907,1.9725538563996254e-06,18725.55884424755,554.4464934458026,8976.498292901622,7689.062886557266,2371.3474429344683,4251.495504502186,2173.376713080643,3835.3035651206515,0.004739431219973367,0.0,572.9235498102855,5969.103337994123,0.8337635841926986,0.0,0.0,0.0,0.0,0.0004344733515483304,0.0,0.0,0.0,1975.2346032462667,3.0352704786867912
2473,2023-07-23,geo_12,4047.663303461088,1260.1336739732585,2060.431293685838,7981.2844666758065,1283.680983670057,1038.7128622651733,817.8236196307184,18718.39215342513,21.011183990316383,7612.192713476664,7842.332635408663,2539.5999823149973,4143.759283655479,3502.913067401214,3394.6675747294157,0.00019297121844619088,0.0,329.64388089168705,5699.345386998321,0.11557433325539493,0.0,0.0,0.0,0.0,5.211462075918756e-06,0.0,0.0,0.0,2415.8403539551277,0.786580140200349
2474,2023-07-30,geo_12,4463.122984419835,592.8284277429774,8948.897894472566,8391.086934389012,449.9944845352076,955.3757833574593,0.028596447974863184,18719.93657021303,523.2399752659153,8180.9704116586245,6932.232124535222,2300.807608585268,4036.6856481536624,2090.0249771206263,3662.8232856111235,7.837597183510341e-06,0.0,80.11989997572162,5429.9607859579355,0.012206676402341467,0.0,0.0,0.0,0.0,6.229470000089805e-08,0.0,2781.1178521801,0.0,2305.8562737442176,0.0
2475,2023-08-06,geo_12,4264.786572993695,481.69179578886536,8352.020791112946,8281.75604128604,3327.4430577978433,205.74761266499243,413.7225791491917,18711.080644786776,725.5422817871813,8296.226386200642,6064.809003489822,2932.1962492145353,4365.170010481074,1726.492530347035,2455.3079804107856,3.1912949112597405e-07,0.0,18.920083765286147,5151.801434522272,0.0007431037226577953,0.0,1384.6912502892558,0.0,0.0,7.153105026018429e-10,0.0,5963.959280067793,0.0,893.9921894209389,5849.426376447585
2476,2023-08-13,geo_12,4476.656404471106,176.65934894320418,9579.562227256514,7528.505436803537,1274.8815473035488,24.25064653217014,0.013701281305455339,18710.00654358956,966.0020549073174,6108.066152967344,5254.479630783248,3007.2976705286196,4255.372718332556,925.2297400834609,3487.5521525652475,0.0,0.0,4.437016449490826,4874.644254755033,7.573275734759653e-05,0.0,5228.387025020027,0.0,0.0,8.587160895580345e-12,0.0,5249.305938263479,0.0,2957.4196634534205,4878.6416760705615
2477,2023-08-20,geo_12,4349.113926936479,63.04141472485098,9774.526438649127,5450.78526409827,3371.229538699438,169.89354334703984,4.3043862609192523e-07,18716.07019507127,790.896960208272,6831.311233075416,7637.847501826236,2012.91914549162,4511.481007982484,474.01342734290796,1425.1745552472369,0.0,0.0,0.9273856331547324,4610.338996995598,0.0,0.0,3625.648206113255,0.0,0.0,0.0,0.0,1174.1263576780696,0.0,1221.9117050224315,1786.982355376027
2478,2023-08-27,geo_12,4746.270731798974,20.903107708966363,7876.32718301072,5856.181919912762,1294.3070950782176,1864.1444255393271,388.0020172085867,18700.943398330848,30.944601030206478,5369.353336007899,7733.0583119375,2548.7017164395343,4402.448522498481,237.00135439978487,3696.7902591987126,0.0,0.0,0.20969392426558717,4369.270023335022,0.0,0.0,1294.476187206199,0.0,0.0,0.0,0.0,2177.8771601165554,0.0,429.7876560726734,4497.216013255933
2479,2023-09-03,geo_12,4898.465054250717,6.787605607034222,6219.202155166623,5768.532427945877,454.2303332132488,71.91445828986576,1397.7060751337926,18687.09523275099,1142.3915448886535,5476.527518015995,6827.189575924042,455.36879916426005,4489.48059384497,115.92170892594733,3143.223230002647,0.0,0.0,0.03528792022915635,3857.953376865936,0.0,0.0,1111.5129484001866,0.0,0.0,0.0,0.0,5526.014741340387,0.0,141.60667880617893,4715.871470555963
2480,2023-09-10,geo_12,4787.905696897545,1279.3078955123435,6128.29236570916,4505.530916735453,154.01057712393856,1274.7152176508782,2979.1372163434776,18188.6086408481,163.41516129652214,2226.1718496494773,7196.3700695120215,1534.9046076640923,4544.97584321529,55.77203636685851,3885.248379271957,0.0,0.0,0.001741300622310729,0.0,0.0,0.0,3090.157385665663,0.0,0.0,0.0,0.0,6404.285768787657,0.0,45.4546410075441,1581.994448429633
2481,2023-09-17,geo_12,4838.118525713125,1170.6666967604467,2344.9070426082276,4505.0258797964825,51.61473088080495,1081.8573607643011,417.58511197200704,18664.658343196515,2162.6828479787237,2895.4596810261196,7353.837516704534,2036.2614850933444,4521.139946412209,19.424231538536244,4447.361082621769,0.0,3.38685679025338,0.0,0.0,0.0,0.0,2316.917269861295,0.0,0.0,0.0,0.0,5553.98006271203,0.0,14.289058601496901,443.793477227515
2482,2023-09-24,geo_12,4764.821525707918,984.4476069339505,2943.4579535357307,1450.6840461021993,17.228352886498598,458.34406989788863,2423.1932385745295,18708.193851187338,1365.4777025858748,8642.927966528017,6464.572813736675,336.53345249446136,4445.325607777203,2006.391992041294,4597.85766284626,0.0,9.100297079550758,0.0,0.0,0.0,0.0,3705.8206961872816,0.0,0.0,0.0,0.0,1272.632651632569,0.0,911.4607864910811,117.50765500532805
2483,2023-10-01,geo_12,4795.159164390101,1014.0082735236423,4103.970473158045,2011.2038920011114,5278.487616479911,16.070673142212232,1668.8967447268847,18700.956894906656,1008.4655958553438,7597.459276885934,5626.310448011182,44.54119950338041,4422.4313243652105,3352.081135907876,4560.1045241603215,1619.1510527459097,0.018247827544280854,0.0,0.0,585.6763495738018,4592.450972435822,4332.8083236983875,0.0,0.0,0.0,0.0,213.0079978625403,0.0,2926.5882248657226,30.620911002666936
2484,2023-10-08,geo_12,4608.434711371494,390.7949528921553,4339.235855986168,948.2431836323167,2217.9773342170315,0.5477741084293366,1185.5842503816702,18675.641075235064,173.8384890668182,9825.291103755339,4851.253893051639,5.700116739350731,4313.8690870743585,2929.3223241709447,4486.449781816811,4648.601851676886,3.6565389016945474e-05,0.0,0.0,7394.935062875685,2171.6395853141466,4117.907577066419,6968.484577611237,0.0,0.0,0.0,33.314445906011336,0.0,2623.7428096907206,7.945863421613416
2485,2023-10-15,geo_12,4282.3474299790105,142.14862681727752,2297.993019786364,247.45516995737228,5704.939861183631,2603.1874618758925,1748.4598193476097,18057.3570980917,6.270460266325336,8866.254744668904,6332.195658310225,0.7262628104454232,4202.137343557532,2864.9833429654027,5061.55593411572,4281.646443365586,8.03219318388766,0.0,0.0,13355.19272250804,806.6273962243665,1353.0426923488772,576.878745412431,0.0,0.0,1956.5982498134363,5.203956030457804,0.0,2804.0787188328236,2.059630172945486
2486,2023-10-22,geo_12,4146.67534381596,50.57179472965986,1004.3984881041554,148.75160070258696,5860.332183509894,560.9450405912555,1572.537651190961,12867.11641466326,479.7592527596978,7300.874678403787,6052.604884272623,2110.9167594398355,4094.691067761779,2739.450133048964,4298.804198996498,6049.90893970487,0.016104782159242756,0.0,0.0,14203.009557111858,267.28255445368455,380.38605359715206,2.656733565508259,0.0,0.0,353.07228093301427,0.7764903383126018,0.0,2987.566489918292,0.5307233563606093
2487,2023-10-29,geo_12,4573.755596152458,157.9856038945947,282.7841032787462,1320.3771679255135,4313.163203177207,19.7997952021529,2761.3709994667984,2855.233722078664,50.81943238126584,9246.930306021633,7159.6844552152315,504.90650386067205,3977.3034589703143,3218.7061071834646,4471.147003276504,5306.529396014043,3.227110357078836e-05,42.81558039564199,0.0,15994.064943699072,84.94468075020323,101.6558761003245,0.011744805323681426,0.0,0.0,1734.3511400272744,0.09387522959796597,0.0,2645.768430829776,0.0
2488,2023-11-05,geo_12,4682.31311559758,630.551997216693,3616.853400257657,352.07361897607706,1729.6648411918522,60.85010748197239,1736.4929300587762,272.59605983137425,1.8049975575602066,8923.449835858295,6628.473457004937,2109.4415643097254,4550.375358364487,2935.787541315831,4494.0942121750395,6751.892503540726,6.466441294637439e-08,337.51765687979554,0.0,16484.05143506357,26.628035341383743,26.509779299578838,5.1911487315896625e-05,0.0,0.0,246.53506531423358,0.00651991550482979,0.0,3020.1779043707757,0.0
2489,2023-11-12,geo_12,4167.737458123722,469.12797285874194,5753.053527102194,209.37987170147647,5279.038178259246,2.0799616259900064,1551.9172978978424,22.08517397378089,0.06370347280086391,7557.998779579693,5779.422648202302,1036.6147067364652,4673.166354050912,4242.764495100288,4552.819499102129,5918.356958703328,1.2972389411573762e-10,1930.2327684341499,0.0,16765.313425058215,8.310979193370633,6.856283180666768,7752.5969082772135,0.0,0.0,14.475251995408296,0.0,0.0,2546.9697380010507,0.0
2490,2023-11-19,geo_12,3803.4279777934066,275.3859159967508,7975.747314867478,53.07793559751874,4614.487325190332,0.07083320323409413,2400.1070205105975,1.5215373338687168,0.002246175185271013,6169.179031966383,4991.744488537787,2142.0122105396754,4677.400356898862,4935.884160868725,5555.179459862315,7509.492969906286,0.0,3363.7113548606435,6260.319440821073,15653.565809709493,2.590438930821594,1.6068429729090037,885.2228900684715,0.0,0.0,0.7786291663417874,0.0,0.0,2663.0701099454773,6905.100764101946
2491,2023-11-26,geo_12,2941.593454090815,98.21809152956017,3496.370324601232,12.811357595062493,5101.260325361966,0.0024119415054604447,2664.1538982984293,17528.880948779166,7.885962086910652e-05,4363.589301972751,6598.417956139142,1749.4284744022418,4649.516016093741,4909.931313147557,6297.394460009492,6580.1150553061625,0.0,3493.818192969983,5991.933358298636,16031.91587778398,0.0,0.27326599952363173,4.170272948125403,12170.20700725359,0.0,0.04167644569993101,0.0,0.0,1971.5553048674758,3139.9992967211056
2492,2023-12-03,geo_12,2201.5222993676543,34.80792130076063,5428.969780320005,217.71931338696905,2124.8576626565773,894.296838107145,1144.6546531073027,18411.456398632847,1213.1928237349136,1685.8434089536327,6752.4296050801095,1628.606418198405,4540.284861517732,5208.686899456482,6064.1568003903,7445.457740182728,0.0,4920.578994120876,6337.9002436416185,15451.377430070015,0.0,0.0,0.01843775955809818,3679.549669884748,0.0,2137.6239887288743,0.0,4912.350764745803,741.1962219927735,5705.891102365329
2493,2023-12-10,geo_12,1602.8105250986166,167.2887627047815,4713.138250810339,413.46771761722636,5016.206466793739,1458.5207170977687,1855.1413323794025,18448.370870964893,65.28751171853234,581.9024126585502,7986.295930527679,2348.3207593517136,4594.029220039482,4866.040900325159,6137.002977575884,6212.2757828881495,1.1627979599281866,4248.5129626095295,6305.949906724112,14624.603076447815,0.0,0.0,8.149404702211217e-05,12860.435943354816,0.0,2088.6549050558747,0.0,4780.840418736985,300.669103459721,4972.127846533155
2494,2023-12-17,geo_12,3756.0890809753682,427.61762394028653,7229.4489242202335,1598.108161407938,5582.429533193015,1802.1939014789436,1788.250937550674,18488.74934120949,1528.2461904482361,2676.975593538975,8149.38542267161,762.3023291668464,4515.788064159675,4758.037957917134,5816.449501596227,5275.642821804513,0.002330240024551702,3830.3466756475823,6219.990817483904,12313.671541028107,0.0,0.0,3.6019922263822296e-07,4321.065372509103,0.0,1653.2888892214528,0.0,4620.687454709408,2129.366403132637,5481.232636750203
2495,2023-12-24,geo_12,3719.1140783679593,378.70516952265876,6853.845229278266,1716.0924610563045,2381.528683231455,700.349128080512,2618.164240662138,16136.813051045214,1110.2951617876695,961.9628465852778,8343.261745610866,2082.255923887093,4592.563661421683,5073.639442435053,5161.199000556098,2461.6526884683617,4.669380611857607e-06,3615.825079694361,5951.888016367881,5658.846409430952,4025.330558149181,0.0,1.5917275014792244e-09,610.7438435401696,0.0,218.12463058121529,0.0,4800.7900969377415,812.238180174896,1931.0972903438405
2496,2020-01-05,geo_13,2634.7444806982976,0.0,987.2375921323381,22.849125358422924,1606.1189471136306,31.242399414785346,35.71466535878424,831.5532531087332,0.0,2022.2522669273612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.668292917322795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
