,time,geo,x1_linear-0,x2_linear-1,x3_linear-2,x4_linear-3,x5_linear-4,x6_linear-5,x7_linear-6,x8_linear-7,x9_linear-8,x10_linear-9,x11_delayed-start-0,x12_delayed-start-1,x13_delayed-start-2,x14_delayed-start-3,x15_delayed-start-4,x16_seasonal-0,x17_seasonal-1,x18_seasonal-2,x19_seasonal-3,x20_seasonal-4,x21_on-off-0,x22_on-off-1,x23_on-off-2,x24_on-off-3,x25_on-off-4,x26_on-off-5,x27_on-off-6,x28_on-off-7,x29_on-off-8,x30_on-off-9,c1,c1_effect,c2,c2_effect,c3,c3_effect,c4,c4_effect,c5,c5_effect,c6,c6_effect,c7,c7_effect,c8,c8_effect,c9,c9_effect,c10,c10_effect,y,population
856,2020-06-21,geo_5,0.0,5841.440281051837,0.0,7340.3537219757045,0.0,5696.91706413488,2098.7084183543056,4348.499292696092,465.99471473918743,17583.93569258672,0.0,0.0,0.0,0.0,0.0,420.7406254517958,0.0,9080.843672865625,0.0,74.68129900801878,0.0,5274.788301258554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.2098455262879,360.5292723540548,0.0,0.0,0.0,0.0,303.28723699459556,505.88075276373377,2024.2065875445428,2685.5621292638343,226.21490707784466,331.8767809169617,1242.0091218307252,652.5886902360354,69893.45417845555,1
857,2020-06-28,geo_5,0.0,0.0,1873.2194680456714,1965.0107581629482,0.0,7138.060118298997,3288.9439871896175,3315.3944313076495,769.6354702150938,16603.037657518267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7739.844867298606,1302.5279494479578,0.0,0.0,1613.9500208033633,0.0,0.0,0.0,3214.9050355704803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.5988399522546,696.683039812159,0.0,0.0,0.0,0.0,469.3431514740713,782.8607267652256,1532.0241371932918,2032.572183729181,369.4310276019816,541.9871828747346,1213.257565383701,637.4817636972396,63636.35716530706,1
858,2020-07-05,geo_5,37.06063590964967,9551.861945677398,366.6719141923748,0.0,932.3795331157834,0.0,3364.657285739634,4273.69369224822,382.20348321693007,14944.974783335965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6084.77374872268,2450.9370715454115,0.0,0.0,0.0,0.0,0.0,174.37988133644114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.039437934343,602.0164463622605,0.0,0.0,0.0,0.0,474.24783490033946,791.0417005784842,1960.5720332870926,2601.1366807557865,181.44846389094064,266.2005474189668,1065.3709462573513,559.7777167761951,60819.06388449687,1
859,2020-07-12,geo_5,5490.061235875165,1137.3178893265551,5134.26356137043,2326.925179813872,0.0,6884.327311565543,1272.8624326501274,2515.8645641961807,0.0,11179.750507351477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3504.8551677593387,1448.3245593693557,0.0,0.0,0.0,0.0,914.6604099681837,1874.9177724988572,0.0,0.0,1409.195431831437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.24418752857747,295.6419264406795,1145.9062454961818,1520.300563948112,0.0,0.0,732.4342584354705,384.842836493716,63184.68048663224,1
860,2020-07-19,geo_5,16645.25477368143,10248.67225092574,4431.88022731026,0.0,0.0,2079.5932444442437,1332.3978377869264,3189.3605280270203,0.0,1982.2259186837623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2513.4400103234857,0.0,0.0,0.0,3670.804261834388,0.0,1586.3518316833338,985.2673061052787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.62112736265254,585.7021388846549,0.0,0.0,0.0,0.0,0.0,0.0,183.33401794938007,305.79971622440854,1442.3832216267974,1913.6434886250224,0.0,0.0,111.43618960774967,58.55190251245772,69455.77207596647,1
861,2020-07-26,geo_5,14734.114852969273,14390.168863324307,3065.120113927085,0.0,408.9537976846502,0.0,1282.1643711805186,3817.430362957346,0.0,9170.16191718118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.85668196038414,0.0,0.0,0.0,1704.265136026,0.0,487.895150276143,1944.8414689754463,5114.559994560433,0.0,1701.4125225628604,0.0,0.0,316.7852606678586,587.3292206387961,0.0,0.0,471.2374307651715,715.740792029025,0.0,0.0,0.0,0.0,0.0,0.0,174.3657822791332,290.84076886881013,1714.3346333776112,2274.447774557004,0.0,0.0,403.8168508977424,212.17743508530722,68914.86825938252,1
862,2020-08-02,geo_5,11427.571302835771,6303.088143734848,7344.080534888677,3030.8801987451793,1343.7627805821746,0.0,0.0,5197.8722148520255,772.8785658780085,7119.00707757697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5373.565767129522,0.0,1245.1286022350635,1700.1627044992695,9343.299397230825,0.0,0.0,0.0,2303.9335318201443,692.0402830612354,1283.063104779883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2318.083825744135,3075.4559209438817,351.8581357638226,516.2062347931687,211.780340434777,111.27571654092004,81963.71747102974,1
863,2020-08-09,geo_5,10963.036486390782,1305.2287423397906,3478.8778096824317,0.0,1692.019028088255,4929.573885314984,0.0,5071.739831368612,1266.1595780628097,9897.10924483115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2277.967578464639,0.0,0.0,0.0,0.0,1873.1447530428723,374.62578457839163,694.5672586652281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2246.3149156391232,2980.2384326585766,570.7131812665898,837.2854639524533,140.80935660737293,73.98544180250248,67416.19464888764,1
864,2020-08-16,geo_5,8103.233344287175,2709.400361678993,2873.0193370658103,271.3402664862263,343.53661921476515,8007.269211125566,678.2520968505042,6162.859061172395,1502.818757331287,11360.445886122601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.589111507185,0.0,0.0,94.92717898321507,0.0,0.0,0.0,0.0,2858.695866152823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.15523762164051,148.71024302835647,2711.0440320457183,3596.8053992258324,670.7999392141181,984.1213708744071,0.0,0.0,62230.52589861014,1
865,2020-08-23,geo_5,9045.502585913853,10551.194533819435,13510.712802990178,2290.019064934439,0.0,6692.404498945443,230.7993340265323,7087.517490458495,2521.4806132948706,14106.612440268556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.5933431076578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159.6639933911847,0.0,0.0,0.0,0.0,0.0,0.0,1510.1293283066389,2483.6741551812256,0.0,0.0,0.0,0.0,30.007685122819098,50.05258542712539,3096.842611156478,4108.653379545111,1114.756992304806,1635.4446614054602,0.0,0.0,67710.03772456248,1
866,2020-08-30,geo_5,9880.759775816652,2298.464761991338,13407.073321381344,0.0,844.5831334359432,0.0,0.0,5490.847649080852,970.4818398551045,10537.328311959043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4395.6021136960135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.2471271522386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2383.2220764317335,3161.8763586054893,425.0390858654024,623.5690008366969,0.0,0.0,65320.02170591129,1
867,2020-09-06,geo_5,8417.999023803155,0.0,14298.664587014831,0.0,1869.90467573342,0.0,1001.5612877350558,5894.429391300385,3047.2513825323963,10621.128830741489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4896.0108370761045,0.0,1328.028575201315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.8604865234661,856.6469802186177,0.0,0.0,0.0,0.0,127.46489635701892,212.61045588011035,2541.53436224214,3371.912963557633,1322.3394493898033,1939.9860310354259,0.0,0.0,71154.69049344391,1
868,2020-09-13,geo_5,11397.179787497917,0.0,16081.068198898292,157.4903869669399,1567.3694501548994,0.0,0.0,2010.2325915635936,1338.5942371522547,10907.002886697694,0.0,85.71787058624732,0.0,0.0,0.0,0.0,1.934409176337961,0.0,0.0,0.0,0.0,1417.4050545111515,0.0,3084.0527723267696,562.4769414797853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.72738307537,2233.0222636676085,0.0,0.0,0.0,0.0,0.0,0.0,861.1089374083164,1142.4533274934358,575.6398931410198,844.513375227233,0.0,0.0,71923.50654852438,1
869,2020-09-20,geo_5,4358.374456461649,0.0,11448.089679408758,4518.50518644187,401.8789266783377,6569.792862993629,0.0,3707.126831104531,1119.381474858309,7661.45068436957,0.0,47.48265398043995,0.0,0.0,0.0,0.0,479.28610474480206,0.0,0.0,0.0,0.0,2556.4195199889195,0.0,1441.9930724722335,363.34344034118044,0.0,0.0,0.0,0.0,4983.834591962335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1577.73767021045,2093.22139504049,477.11070849110655,699.9625626818263,0.0,0.0,70653.9044614667,1
870,2020-09-27,geo_5,5972.13335637435,0.0,12314.404874184584,3019.83801248995,1266.640561389724,7332.751094806244,709.111995148152,5227.42181624925,3309.584771953832,7005.25862596751,0.0,0.0,0.0,0.0,0.0,1.4097317343467373,0.0,0.0,0.0,557.8613877766277,4278.547596959523,0.0,0.0,1618.11842469355,1039.1771172907127,0.0,0.0,0.0,0.0,1107.7916097511445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.50770538463755,145.96217206923325,2210.537986376603,2932.7723454913935,1398.3742856504662,2051.535694237124,0.0,0.0,77282.24534139561,1
871,2020-10-04,geo_5,8689.029642893462,0.0,8275.488725611805,1035.0232633574199,673.1077157222059,7964.274492271098,483.51408773131834,5039.611000758124,1096.3583531364043,10669.93697979729,0.0,172.22927371212566,0.0,0.0,0.0,392.16457184201187,295.38033896783463,0.0,0.0,913.5595377624351,0.0,0.0,0.0,292.4324427950353,0.0,0.0,0.0,59.87108899496616,0.0,2634.496380167137,0.0,0.0,0.0,0.0,287.8070401008522,437.13683460761735,0.0,0.0,0.0,0.0,972.6101548015387,1359.4628033895756,59.07692516001664,98.53985174934523,2117.6179135249445,2809.493115874046,459.2816148842381,673.8057445068042,0.0,0.0,69934.3382267226,1
872,2020-10-11,geo_5,8014.754412396389,1924.3089160678867,6722.564067985281,1272.8669404799225,1773.5314675940174,4116.0508100976895,3598.1269682926563,3453.891220957217,1735.3466316442732,17916.63801878585,0.0,0.0,0.0,0.0,0.0,645.613136927183,0.0,0.0,0.0,2443.5396379237473,0.0,0.0,7936.039750381971,200.34318313365748,0.0,0.0,0.0,2356.9619785741966,0.0,4439.364501699405,0.0,0.0,0.0,0.0,469.5521527158842,713.1811009539178,0.0,0.0,0.0,0.0,198.05068135809313,276.8247207404778,435.33986362461326,726.143507062267,1442.2017232607914,1913.4026905062592,720.8670710529897,1057.574171837307,0.0,0.0,81991.27523777576,1
873,2020-10-18,geo_5,13930.783825242619,4818.940333372746,2261.1442595868334,3390.3377522515857,3313.0379978572455,0.0,0.0,3608.3171368334256,0.0,16860.313923276688,0.0,1180.7616687102968,0.0,0.0,0.0,1836.657570695652,800.1340617274972,0.0,0.0,5435.24048374422,0.0,0.0,914.1799007930767,0.0,0.0,0.0,0.0,2233.7806933157667,3824.775593079605,545.3599128319565,0.0,0.0,0.0,0.0,527.8691720633515,801.7561310587063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.3213047144654,1986.5311258367774,0.0,0.0,0.0,0.0,78819.03839493045,1
874,2020-10-25,geo_5,13674.293809324978,11825.599150849,0.0,0.0,2893.495638647253,0.0,2180.4119534197657,1815.3226177745623,0.0,14972.445610109473,0.0,174.54674223720482,0.0,0.0,0.0,1019.4147259038201,0.0,0.0,0.0,6377.305921386874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3665.8172622555057,3550.749898378083,0.0,0.0,0.0,0.0,0.0,0.0,312.8654557254487,514.5624496318028,0.0,0.0,2333.7006437273885,3261.9227793699706,258.8021820316339,431.68002702795167,748.6568880876296,993.2605687740396,0.0,0.0,0.0,0.0,81504.78029392906,1
875,2020-11-01,geo_5,8951.127455056856,16340.125557669451,6825.686122377552,3531.5851191858296,3265.8902617134167,3732.974530127931,1778.9345324903668,184.4808348334555,0.0,3121.948396398013,0.0,2043.663408471681,0.0,0.0,0.0,2770.199181495203,421.5626896988688,300.1743319686456,0.0,5485.102704423453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4303.958616413396,6065.832091715952,0.0,0.0,0.0,0.0,0.0,0.0,562.1506924657511,924.5560098882542,0.0,0.0,0.0,0.0,209.18009854314025,348.9107776601937,75.61784604027699,100.32396143350776,0.0,0.0,0.0,0.0,78880.62339256026,1
876,2020-11-08,geo_5,7870.901714170684,22286.444798818196,7218.433954488609,5808.732999935991,1949.3657923269748,0.0,2619.430873520844,0.0,907.8410226547775,0.0,0.0,648.1238388788647,0.0,0.0,0.0,236.8650868810955,0.0,0.0,0.0,5895.96680567891,0.0,0.0,0.0,882.637736950423,0.0,0.0,0.0,0.0,501.81842428062373,6249.307207954942,0.0,0.0,0.0,0.0,0.0,0.0,683.8056105024815,1124.638989613792,0.0,0.0,0.0,0.0,305.1812537201472,509.03995793294513,0.0,0.0,365.1492982093728,535.7055165339414,0.0,0.0,68029.46466718406,1
877,2020-11-15,geo_5,11704.083649533975,10424.327892292333,9571.462932194907,1930.9199608595045,1247.0557936263394,0.0,429.7109228890583,1396.0171425615831,979.6445353047245,6962.801667554125,0.0,1440.9593663831567,0.0,0.0,0.0,1847.852015686189,746.8544293000006,0.0,310.185001786293,4714.032327045043,0.0,0.0,7513.067731515001,1421.9429883133762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0024843706602,610.1790519972808,0.0,0.0,0.0,0.0,49.61075654629085,82.75035611624885,565.3615632234095,750.0783827484598,390.9977136181953,573.6273715014055,5.2781098005980045,2.773276541332584,95309.73811405426,1
878,2020-11-22,geo_5,14197.588304300956,3733.513758304843,7150.0431102086795,9506.56038293286,981.5564442571542,0.0,0.0,4071.504509982595,1408.0440210180184,0.0,0.0,3936.4219296940914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3626.866615047924,0.0,0.0,8733.132293814086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.7922022726839,1665.7154921786725,0.0,0.0,0.0,0.0,0.0,0.0,1639.1100105786757,2174.645511576505,557.7282720977983,818.2354821846526,0.0,0.0,80603.43343044548,1
879,2020-11-29,geo_5,16495.182824234904,15116.937758878888,7935.645950209074,3764.0514665277124,2691.532175279489,0.0,0.0,1556.6963816908924,3675.7445381241278,0.0,0.0,4957.266229204087,0.0,0.0,0.0,0.0,237.03928849221617,3011.196612759067,247.39043781840115,554.783198057187,0.0,0.0,4638.919771308934,996.7301625322566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.1844562780002,1539.720535821498,0.0,0.0,0.0,0.0,0.0,0.0,623.0150256692326,826.5685771377863,1445.1293055508984,2120.129341299138,0.0,0.0,73984.90429504172,1
880,2020-12-06,geo_5,10220.45894644706,9713.667781783799,6457.097014585458,8847.068777768152,1442.5606826245692,0.0,3125.067033246548,0.0,1536.9888441298317,1194.1051206924724,0.0,4977.9806298308085,0.0,0.0,0.0,338.28095660094453,0.0,0.0,2807.991864453698,0.0,0.0,0.0,0.0,363.0689206713241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.7529878500995,587.4212695582014,0.0,0.0,0.0,0.0,0.0,0.0,351.3490321008453,586.0474532436461,0.0,0.0,599.8461544267035,880.0260484515626,41.863586035748845,21.996378528511606,58419.4901334498,1
881,2020-12-13,geo_5,2968.0491917064846,2065.862082429812,10155.485625351408,4759.509169305596,1905.9796657452234,6330.066870974609,169.34353785504385,0.0,2597.1830920717516,1.3787559465202168,0.0,5208.010397377959,0.0,0.0,0.0,0.0,0.0,1443.70507872484,5433.176948894923,654.0470751119585,0.0,0.0,0.0,1497.8635958158566,0.0,0.0,1491.7072237808634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.3069341318887,1314.311077681925,18.876223054485756,31.485393262063187,0.0,0.0,1006.308079176367,1476.34075155294,0.058918758232618614,0.03095767542245037,61134.36911388206,1
882,2020-12-20,geo_5,0.0,14204.765800534844,11470.129785140958,3671.4375218522086,283.06317436937326,12849.632050534361,0.0,0.0,0.0,3816.345303842213,0.0,5025.221161233081,0.0,0.0,0.0,0.0,0.0,0.0,3299.3026626176606,175.02766110983555,0.0,0.0,0.0,2644.51385559747,0.0,0.0,231.6043533823153,0.0,1001.643590863569,2294.7019438793786,0.0,0.0,193.58158283628802,131.04271402861852,0.0,0.0,0.0,0.0,0.0,0.0,349.6501314906658,488.7223782470446,0.0,0.0,0.0,0.0,0.0,0.0,182.3590164321448,95.81687412309071,59047.658956686544,1
883,2020-12-27,geo_5,0.0,0.0,6612.670101823653,0.0,2882.3506318398727,11841.879097272471,0.0,2844.2980281352743,0.0,0.0,0.0,6669.991529429706,0.0,0.0,0.0,3.6161740797011315,0.0,0.0,3211.149899819413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3115.400934425633,3568.1943709868556,0.0,0.0,274.0985639275571,185.54771173035743,0.0,0.0,0.0,0.0,0.0,0.0,632.6574026755695,884.2949068344815,0.0,0.0,1112.412317167683,1475.8633874105103,0.0,0.0,0.0,0.0,63751.09162741615,1
884,2021-01-03,geo_5,7417.926445589824,0.0,5623.899410697704,8485.374210669017,1322.504547250765,8307.960609265712,0.0,0.0,0.0,7379.42097980691,0.0,8999.122511428839,0.0,0.0,0.0,0.0,0.0,406.8090782880994,1789.2069157340322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.47759527605695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.5161677729475,1374.706648926989,0.0,0.0,0.0,0.0,0.0,0.0,364.80676441804695,191.6803704548523,58655.60086466385,1
885,2021-01-10,geo_5,7338.513194054036,2309.7642282906972,7633.81875732485,2396.5916236019452,858.540194882299,18825.541105942695,0.0,4690.681826426208,278.90944330795065,0.0,0.0,7548.587719235932,0.0,0.0,0.0,0.0,0.0,359.4395505356501,1429.7040349197994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.86646014131145,0.0,3196.741197081944,3879.293497738103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.933810045226,1471.7349414060272,0.0,0.0,1814.086814283051,2406.7913214061855,105.10356752865638,154.19599930386394,0.0,0.0,64389.18947035044,1
886,2021-01-17,geo_5,14943.90968766238,22039.33208229345,5341.287757436027,5301.247111753685,0.0,17783.284148736777,0.0,5094.028522264496,0.0,2882.911491212872,0.0,5681.3705886870885,0.0,0.0,0.0,0.0,0.0,256.85739675466345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490.932323810089,0.0,243.53988759370077,5489.971330739134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2324.4286790697543,3248.9629197549243,0.0,0.0,1959.2115815589664,2599.3317376920554,0.0,0.0,116.676128462955,61.305122898951325,73158.87421282106,1
887,2021-01-24,geo_5,835.5398329410674,3418.2034980817853,2939.8089638234596,4988.493193976313,1260.9240357728158,12297.884893411421,0.0,7513.099318916279,736.7727163024567,0.0,0.0,5760.396271615582,0.0,0.0,0.0,0.0,0.0,40.15460397591403,0.0,0.0,2302.637338048625,0.0,0.0,6.8129318347805565,0.0,0.0,661.978407638877,0.0,6576.649336414931,3761.778565849202,0.0,0.0,887.763288329123,600.9606338222977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2873.809641631637,3812.750332781616,273.98536435630984,401.96016219940145,0.0,0.0,72858.08420427809,1
888,2021-01-31,geo_5,3646.641452912754,298.3113974219927,13343.541293769013,3964.962360857571,1777.0148456335469,17516.997675526472,1935.964397126907,6841.378135384715,701.4517480627616,0.0,0.0,7496.799405235389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.86674165930071,1251.6559398785762,0.0,7995.7750794374015,0.0,0.0,0.0,1059.2151953363082,717.0229311256762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.84026361309893,340.0039745226402,2602.6878088392605,3453.046668618046,259.1652108532642,380.2177186937068,0.0,0.0,73104.5700152642,1
889,2021-02-07,geo_5,1922.771211592097,0.0,7459.8473629436485,5156.567277758277,2859.9409531349743,8431.745871068708,2824.773830513042,6179.571544155321,760.5030977079501,0.0,0.0,7307.46870552889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2725.9276097381535,880.2265271295637,0.0,1041.7177288101016,5606.548025857606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.1370952500643,492.28637971424047,2338.2819280524286,3102.2532147457705,279.194652544103,409.6026372995885,0.0,0.0,71559.50914762993,1
890,2021-02-14,geo_5,0.0,0.0,3505.282038722716,11788.719970437003,2891.007198513835,9588.87854692129,1180.9304884133774,4708.818222186512,0.0,0.0,0.0,6952.140466672877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8245.475368742698,734.459449980594,0.0,0.0,3025.4907027913137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.44891284477686,204.24383438898343,1772.272806196387,2351.3157008439116,0.0,0.0,0.0,0.0,67073.54775169292,1
891,2021-02-21,geo_5,2237.2965249443164,1514.4083206908365,1227.256015105896,7765.868802601665,5165.03898785292,9210.254779144805,939.424586868915,4843.477414350711,1005.5639233792249,2689.3721405452234,0.0,5787.002769291108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3469.594326957445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.67742103362949,161.2571864625494,1813.3260058081928,2405.7819390435975,364.57985381200723,534.8700924854111,0.0,0.0,58979.76506944379,1
892,2021-02-28,geo_5,2782.32973970029,0.0,7253.761747445511,8401.195594355708,3865.592173198748,15094.606912125018,281.3209031521053,6475.41795775793,245.64062672985366,5910.876191166001,0.0,182.4342038110857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1713.043441664322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.73682875905072,47.93280689530018,2411.6035658018964,3199.5307430411567,88.51786986588617,129.86335022831923,0.0,0.0,58467.04613132085,1
893,2021-03-07,geo_5,0.0,11364.63452527351,2418.2307286850605,12881.715675598994,4475.306601512268,16204.539416254933,0.0,3262.5623955292363,1647.6143699873983,1451.0086718867578,0.0,3422.0935055045948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570.5765850112418,0.0,4825.179691958376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.747804510191,1603.6739271563806,590.1636427938104,865.8209687182017,0.0,0.0,62092.76158428082,1
894,2021-03-14,geo_5,12767.867744490592,0.0,10110.700550432308,12780.897439983637,7492.236431145409,4911.306358061419,0.0,3550.7495249204017,836.9167654994291,0.0,0.0,2789.9336993165766,0.0,0.0,0.0,0.0,230.15907537332487,0.0,0.0,0.0,0.0,0.0,0.0,770.6544673690968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.7438555886897,1736.3410222566424,298.00444781722445,437.19822940971613,0.0,0.0,60646.96500285885,1
895,2021-03-21,geo_5,0.0,3351.6194337533266,0.0,8366.175423899595,5156.7904487353035,0.0,0.0,1951.5165365228304,2398.279089016599,906.5970117988171,0.0,3156.8165603692864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.0128963425323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.98465853903883,440.4443187842328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.6213981835622,949.4316131951225,848.985803419499,1245.5354031381562,0.0,0.0,60289.046489029,1
896,2021-03-28,geo_5,0.0,4772.871834366918,10510.40919902121,15523.44400791711,6931.694738025986,12665.714434504978,1431.4842690552623,2189.0050876108307,2276.910271153998,2088.7276234397336,0.0,6322.613502332683,0.0,0.0,83.9237990160744,0.0,570.5148735577694,0.0,0.0,467.6654860039713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.79771098841314,186.51177768176146,0.0,0.0,0.0,0.0,0.0,0.0,142.07349698757162,236.97748812664187,798.6431551933124,1059.5785161358892,801.387687159944,1175.7048609957833,0.0,0.0,58019.22038270108,1
897,2021-04-04,geo_5,6365.074523680944,18583.231595676236,8679.390111154176,10830.32775076375,8051.544610601284,1080.6584761196461,0.0,0.0,1864.9595727325614,0.0,0.0,3901.6201614413667,0.0,0.0,0.0,1121.125514001591,174.69390902097987,0.0,0.0,10.276715425825158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.37761345667582,239.0335961220593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.6753834453064,957.531084222638,0.0,0.0,54310.39881709769,1
898,2021-04-11,geo_5,7867.379155746572,2846.9214552629433,14199.831246515065,10821.53273050294,7396.995255030498,0.0,3929.336148221211,0.0,5286.9638543987385,2658.294883292038,0.0,8510.765002423004,0.0,0.0,674.5051253562685,2579.977677693629,0.0,0.0,0.0,1390.6879559450415,0.0,0.0,4519.73985136863,1915.9683638119332,0.0,0.0,0.0,0.0,0.0,3724.3236124150067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.606222384727,641.5201880093251,0.0,0.0,1839.922224674748,2699.3246066339125,0.0,0.0,78261.609776932,1
899,2021-04-18,geo_5,4113.943852093069,18058.55575430385,8169.848794936406,9960.759360032209,8268.59182780063,11699.367345743492,4567.121129359484,0.0,3472.6699895619604,12895.521459941285,0.0,8021.5867593662915,0.0,0.0,1207.4539680800872,4422.264633486681,0.0,0.0,0.0,116.53690618254377,0.0,0.0,2542.77299608109,680.0043436067047,0.0,0.0,0.0,0.0,0.0,8300.277839686685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.9957409428209,740.5814431157496,0.0,0.0,1201.8643603420653,1763.238683787931,0.0,0.0,68398.33849326962,1
