Dataset,Model,Channel,Region,Bias,SRMSE,R²,MAPE (%),Braço
medium_business,PyMC-Marketing - nutpie,x4_Video-2,geo_f,-439.03124382970725,0.10755870292328809,0.9952478968419545,200.12164692562075,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x5_Social-Media,geo_f,-397.7430028730178,0.15101106603616185,0.9907190257080573,37.66394722213746,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x6_Social-Media-2,geo_f,-1116.4040717793123,0.1649738347341954,0.985891073101862,19.637406000555277,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x7_Display-Ads,geo_f,-1256.1912422080106,0.1337572056566028,0.9837957736048537,36.50269438884329,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x8_Influencer,geo_f,284.82525572955717,0.06710543477352605,0.9989783294839263,188.57552643299798,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x1_Search-Ads,geo_g,313.76648219103674,0.05762973180068848,0.995495219370677,5.50114486701561,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x2_Search-Ads-Brand,geo_g,3385.6727900333926,0.09753571203036149,0.985656638341238,124.24140323247512,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x3_Video,geo_g,-3288.5600541276963,0.14441476852202226,0.9564420001325495,17.514956846763994,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x4_Video-2,geo_g,145.56502775844928,0.10387811934142258,0.9959741272197609,197.39994857987583,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x5_Social-Media,geo_g,-38.91710427647498,0.15254807632981107,0.9894926027531017,38.19773142971445,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x6_Social-Media-2,geo_g,-571.8684212209115,0.2042255081528889,0.9857381666549307,26.23333518883707,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x7_Display-Ads,geo_g,-980.7467300602345,0.13420809991355265,0.9779536649994405,30.28014270420625,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x8_Influencer,geo_g,990.9154687412819,0.13403587477990297,0.9921904696032372,176.86286215321954,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x1_Search-Ads,geo_h,450.14526492725315,0.052500463310005935,0.9940877578904859,5.749837143588516,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x2_Search-Ads-Brand,geo_h,1993.7412038748023,0.07372350665027844,0.9935117999064704,277.3136543388564,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x3_Video,geo_h,-3835.027076442117,0.12935541900365694,0.9605432099311613,14.430124024575305,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x4_Video-2,geo_h,613.1195622130844,0.1389967418518662,0.9954113791429317,350.9499938161335,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x5_Social-Media,geo_h,-157.4174530136614,0.14307291709879308,0.9902675988888163,39.89010560687816,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x6_Social-Media-2,geo_h,-532.7367394308525,0.10533717466286067,0.9938827523765018,15.142717434210384,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x7_Display-Ads,geo_h,-1276.4216024501297,0.14285510703053703,0.9737047643072606,29.075928482331463,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x8_Influencer,geo_h,354.83793732866707,0.10882320270106514,0.9976064236984372,268.6040255732578,Braço 3: PyMC + CD-NOTS
medium_business,Meridian,x1_Search-Ads,geo_a,771673.7876646867,100.94022279709388,-6440.456467776076,14806.215478238108,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x2_Search-Ads-Brand,geo_a,-1964.8360758096026,0.35867701448706163,0.9078854607741371,15581.363972759309,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x3_Video,geo_a,238297.96238972724,7.4377498090066725,-136.65263873956158,573.641310195586,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x4_Video-2,geo_a,3233.5095017513427,0.8066572229834,0.8466528810976884,2414.2001662970288,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x5_Social-Media,geo_a,760877.3578442357,179.0331718732242,-14471.933982940685,21496.3240004309,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x6_Social-Media-2,geo_a,47442.18842885073,7.157469282479637,-26.62599633263466,94438.20937575249,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x7_Display-Ads,geo_a,-559.4217751088406,0.28772151237483146,0.8768306038556486,68.80423692661677,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x8_Influencer,geo_a,205418.5229751265,99.13234935457652,-1265.9199673962562,5165612.785773839,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x1_Search-Ads,geo_b,3906021.802741461,263.8883435425848,-125554.13402981403,22411.30107646959,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x2_Search-Ads-Brand,geo_b,58381.637645492796,1.300783633929148,-2.4971262372097747,16104.99122799811,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x3_Video,geo_b,362124.0537577629,12.027287571284356,-342.45675415038653,1017.2035028208606,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x4_Video-2,geo_b,9365.43131483282,0.9658117752657706,0.5397635767078592,6419.939225043777,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x5_Social-Media,geo_b,193647.58166551677,60.971112020060815,-1414.8057941085167,2775.217135002112,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x6_Social-Media-2,geo_b,100463.38171004088,20.297368811429976,-187.06750034147655,236665.6245968253,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x7_Display-Ads,geo_b,13679.532668443773,0.9959508364916728,-0.4454756683998584,203.11984354778878,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x8_Influencer,geo_b,192696.92556060603,42.06337457055734,-420.0509523775347,7711013.608150379,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x1_Search-Ads,geo_c,205543.1411826323,12.183448017103656,-186.10616868860097,1555.2705849928707,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x2_Search-Ads-Brand,geo_c,-13958.111158846785,0.4402489755452012,0.6296043967503486,2237.1176488991173,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x3_Video,geo_c,311154.1966530175,12.150275486428898,-310.5892462957772,885.1965007685806,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x4_Video-2,geo_c,14873.696944920839,2.1300628351995217,-0.6347448968605784,21170.48641766552,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x5_Social-Media,geo_c,562746.7076831586,125.61766239027888,-7893.546084885435,6098.444158171775,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x6_Social-Media-2,geo_c,261867.59401333905,35.582727248700856,-728.6368139416575,368547.7633382994,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x7_Display-Ads,geo_c,-2431.987308034318,0.3332261972573522,0.8725278755853092,71.00694613909673,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x8_Influencer,geo_c,444976.3047748694,103.15576926657572,-2432.5721111134685,4382624.466204666,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x1_Search-Ads,geo_d,1531825.0302925468,105.42330777390349,-14256.9871823339,8090.259855511951,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x2_Search-Ads-Brand,geo_d,-22096.148661774965,0.8045721766578472,0.00023872781520450914,1078.4381074860826,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x3_Video,geo_d,360792.644136698,12.803813124018756,-378.8419763887792,1195.6640543312358,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x4_Video-2,geo_d,693.1346231753158,0.5018907832973819,0.913399620341697,19275.39968866424,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x5_Social-Media,geo_d,317549.66597605695,68.81149860553604,-2392.3270550258108,2899.5585371478896,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x6_Social-Media-2,geo_d,204402.83625076516,33.91497609820657,-583.981395166285,391043.8681195526,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x7_Display-Ads,geo_d,19631.780251976783,1.4783543227424283,-2.0229927924637474,212.33552348174993,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x8_Influencer,geo_d,430756.84853563097,67.53103732172487,-1440.1204217414331,7610752.061935952,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x1_Search-Ads,geo_e,478358.70436294336,19.49885288004579,-1331.7871724741412,3174.0468129450073,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x2_Search-Ads-Brand,geo_e,-13098.875939460033,0.7385123805843926,0.4692333215777633,56633.52117126907,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x3_Video,geo_e,197521.8843516647,6.444014988527677,-102.06078889732527,497.86515810837165,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x4_Video-2,geo_e,2009.4929317970282,0.33897554644176164,0.9460133172469802,315.99161888404245,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x5_Social-Media,geo_e,693358.7983843909,140.4370089593053,-9682.192826631592,14319.285208704316,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x6_Social-Media-2,geo_e,160287.45193135174,27.284732956654675,-356.91453124114804,329177.56378649926,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x7_Display-Ads,geo_e,-4169.872260842324,0.3556606256056753,0.8276590122753817,46.19067780259806,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x8_Influencer,geo_e,386695.2145963992,51.48537783244631,-971.2645886260204,4829691.681726351,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x1_Search-Ads,geo_f,458149.08639880153,34.50188824868254,-1377.6801504834498,3644.7182555191616,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x2_Search-Ads-Brand,geo_f,-18778.70117230988,0.6352623034734479,0.3327035718755823,124124.88097983066,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x3_Video,geo_f,150653.1400302463,6.641774363991154,-69.57978141383325,805.9611243340287,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x4_Video-2,geo_f,14311.215869151247,1.69231549142466,-0.17640647716464875,8552.360918631915,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x5_Social-Media,geo_f,201181.69886720667,71.00888059748891,-2051.113397011716,2844.5114841753357,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x6_Social-Media-2,geo_f,92467.9939076153,13.204056758323073,-89.38130533016727,131562.32252712865,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x7_Display-Ads,geo_f,20186.791143448718,1.9013823482654308,-2.2744083808680893,457.45869382541446,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x8_Influencer,geo_f,206439.27723873054,47.48164653525559,-510.50161925527885,4723682.860913715,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x1_Search-Ads,geo_g,372999.2834023643,24.443251863829666,-809.3981025444532,2243.5963158437407,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x2_Search-Ads-Brand,geo_g,-29738.202176275376,1.0031760152979974,-0.5173225486232964,737.3271776163066,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x3_Video,geo_g,193214.71905108713,8.670108328950686,-155.9978698542778,644.5227661986903,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x4_Video-2,geo_g,8551.5211804602,1.2145743580812685,0.4496232157975909,4175.601461225883,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x5_Social-Media,geo_g,793860.3728316852,205.43237249478352,-19054.46031418353,37190.05145836252,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x6_Social-Media-2,geo_g,44462.06978176709,12.803268888048283,-55.05277517745643,205632.08493791986,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x7_Display-Ads,geo_g,6495.437372406491,0.6251517835854737,0.5216454645934328,100.2004779690636,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x8_Influencer,geo_g,777332.3812478454,98.22258066542788,-4192.778552580408,8356926.483210143,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x1_Search-Ads,geo_h,4437684.841112483,233.5516792820704,-117000.63397995538,23576.254843167364,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x2_Search-Ads-Brand,geo_h,-17275.770089789563,0.837936833601873,0.16182475677824626,13942.838725263871,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x3_Video,geo_h,207399.65334773294,7.184447726928996,-120.7136469591263,584.5374641374169,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x4_Video-2,geo_h,14031.533167225238,2.6985483191877337,-0.7295508367654027,10900.186688560056,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x5_Social-Media,geo_h,651187.4479695451,170.6335838676844,-13842.125639823409,27224.49203102523,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x6_Social-Media-2,geo_h,105883.55434878399,14.48648902465819,-114.69617820880536,142291.60347860737,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x7_Display-Ads,geo_h,21897.51299410716,1.6730600055219051,-2.606687885903441,294.13305915086073,Braço 4: Meridian + CD-NOTS
medium_business,Meridian,x8_Influencer,geo_h,189717.59597733957,56.01580505301352,-633.1988262709285,8456239.653630763,Braço 4: Meridian + CD-NOTS
